region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
1;Norte;15;PA;Pará;1506005;Prainha;548886.134;15428.12;494695.747;13904.93;437646.749;14672.84;219178.132;13823.506;46956.972;148809.118;428767.728;8879.021;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Produção florestal, pesca e aquicultura;6;True;91.6;0.919741;233.28;243.14;4.607;4.2;;99.0;0.983827;241.62;242.83;3.718233;3.7;;;;;;;;;92.4;0.92257;183.33;174.84;4.641626;4.3;;92.4;0.92257;183.33;174.84;4.641626;4.3;;99.0;0.983827;241.62;242.83;3.718233;3.7;;91.6;0.919741;233.28;243.14;4.607;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506104;Primavera;564056.454;51981.98;486676.889;45581.8;321570.1;29531.65;5222.329;162579.987;33606.133;56792.53;258200.979;63369.121;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.6;0.971986;240.24;247.76;4.8;4.7;;98.5;0.982759;250.32;256.87;4.050604;4.0;;97.6;0.971986;240.24;247.76;4.8;4.7;;100.0;1.0;225.17;208.39;6.050099;6.1;;100.0;1.0;225.17;208.39;6.050099;6.1;;98.5;0.982759;250.32;256.87;4.050604;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506112;Quatipuru;147129.344;12767.21;123175.91;10688.64;120745.938;8753.51;37132.453;3060.828;16673.53;60868.619;117735.43;3010.508;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;6;True;98.6;0.984251;232.84;242.15;4.583167;4.5;;100.0;1.0;245.18;250.29;3.87991;3.9;;98.6;0.984251;232.84;242.15;4.583167;4.5;;92.1;0.922552;199.28;185.81;5.14547;4.7;;92.1;0.922552;199.28;185.81;5.14547;4.7;;100.0;1.0;245.18;250.29;3.87991;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506138;Redenção;3681706.091;43012.09;3292754.145;38468.1;2551565.724;29557.33;200284.487;302558.294;1238252.204;392242.203;2133337.186;418228.538;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.0;0.940363;240.54;244.31;4.7475;4.5;;99.5;0.992901;263.7;268.5;4.412627;4.4;;;;;;;;;97.7;0.977446;192.09;183.97;4.974802;4.9;;97.7;0.977446;192.09;183.97;4.974802;4.9;;99.5;0.992901;263.7;268.5;4.412627;4.4;;94.0;0.940363;240.54;244.31;4.7475;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506161;Rio Maria;1007362.504;54795.61;872543.062;47462.09;601634.674;33042.33;163334.631;122405.277;134987.717;90737.552;511465.178;90169.496;Pecuária, inclusive apoio à pecuária;Indústrias de transformação;Demais serviços;6;True;93.6;0.935887;237.08;236.01;4.5515;4.3;;99.6;0.994949;255.44;267.92;4.287933;4.3;;;;;;;;;98.2;0.981764;186.29;179.4;4.781024;4.7;;98.2;0.981764;186.29;179.4;4.781024;4.7;;99.6;0.994949;255.44;267.92;4.287933;4.3;;93.6;0.935887;237.08;236.01;4.5515;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506187;Rondon do Pará;1083238.556;20383.47;938381.503;17657.67;733550.332;13777.66;176744.669;41597.787;221451.342;230486.056;670279.854;63270.478;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;77.6;0.7749;244.7;248.21;4.881833;3.8;;99.2;0.988753;272.54;271.59;4.583042;4.5;;;;;;;;;88.9;0.889645;213.45;199.16;5.658617;5.0;;88.9;0.889645;213.45;199.16;5.658617;5.0;;99.2;0.988753;272.54;271.59;4.583042;4.5;;77.6;0.7749;244.7;248.21;4.881833;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506195;Rurópolis;605553.853;16929.57;516465.045;14438.9;496483.359;9461.69;90007.638;65986.906;105318.065;202229.447;463542.055;32941.303;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;88.6;0.885692;245.25;252.83;4.968;4.4;;99.0;0.986051;268.8;271.14;4.523777;4.5;;;;;;;;;92.6;0.923288;207.7;201.21;5.586157;5.2;;92.6;0.923288;207.7;201.21;5.586157;5.2;;99.0;0.986051;268.8;271.14;4.523777;4.5;;88.6;0.885692;245.25;252.83;4.968;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506203;Salinópolis;802287.288;17919.4;732524.492;16361.22;641472.929;15583.35;21407.633;58821.01;301367.581;185624.618;567220.842;74252.087;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;97.4;0.973037;237.19;241.12;4.6385;4.5;;99.4;0.99187;254.69;261.74;4.184884;4.2;;99.0;0.989873;236.24;240.34;4.609667;4.6;;98.1;0.981769;193.34;183.35;4.987384;4.9;;98.1;0.981769;193.34;183.35;4.987384;4.9;;99.4;0.99187;254.69;261.74;4.184884;4.2;;94.7;0.939623;239.16;242.74;4.698333;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506302;Salvaterra;270697.647;11218.77;235242.521;9749.37;210114.535;8614.08;36072.596;9143.828;46006.479;110527.571;201750.474;8364.061;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;84.3;0.847196;238.34;246.95;4.754833;4.0;;98.7;0.983744;263.15;264.94;4.351609;4.3;;;;;;;;;90.7;0.907561;189.27;180.57;4.859167;4.4;;90.7;0.907561;189.27;180.57;4.859167;4.4;;98.7;0.983744;263.15;264.94;4.351609;4.3;;84.3;0.847196;238.34;246.95;4.754833;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506351;Santa Bárbara do Pará;300183.818;14235.49;278332.523;13198.0;240287.631;11016.81;12848.45;55637.849;44663.151;100138.879;213288.329;26999.303;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Demais serviços;6;True;99.7;0.996235;238.44;247.97;4.7735;4.8;;99.3;0.990835;259.21;266.39;4.317978;4.3;;99.7;0.996235;238.44;247.97;4.7735;4.8;;95.4;0.956973;199.26;192.69;5.270179;5.0;;95.4;0.956973;199.26;192.69;5.270179;5.0;;99.3;0.990835;259.21;266.39;4.317978;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506401;Santa Cruz do Arari;115244.936;15479.51;98542.6;13236.08;95936.492;9140.29;37430.059;1676.201;8696.4;46820.856;94623.516;1312.976;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Pecuária, inclusive apoio à pecuária;7;True;93.2;0.929112;232.61;243.24;4.5975;4.3;;96.9;0.959265;244.7;248.43;3.845324;3.7;;100.0;1.0;231.35;250.99;4.705667;4.7;;87.7;0.881226;209.35;195.27;5.509645;4.9;;87.7;0.881226;209.35;195.27;5.509645;4.9;;96.9;0.959265;244.7;248.43;3.845324;3.7;;91.2;0.912236;233.62;237.04;4.511;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506500;Santa Izabel do Pará;1828145.396;25036.57;1505978.487;20624.47;934543.385;12827.27;117822.254;69303.656;328897.463;297739.738;813763.112;120780.273;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;92.8;0.929415;234.26;243.55;4.630167;4.3;;99.7;0.997481;254.12;262.08;4.181969;4.2;;;;;;;;;94.5;0.943137;183.78;179.4;4.733123;4.5;;94.5;0.943137;183.78;179.4;4.733123;4.5;;99.7;0.997481;254.12;262.08;4.181969;4.2;;92.8;0.929415;234.26;243.55;4.630167;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506559;Santa Luzia do Pará;258360.428;12683.38;233057.745;11441.22;195899.236;9874.45;41040.005;5767.969;39811.043;100727.019;187346.036;8553.2;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;77.8;0.776794;233.38;235.93;4.4885;3.5;;99.4;0.992214;255.82;255.97;4.114378;4.1;;;;;;;;;91.0;0.909237;176.2;165.76;4.340466;3.9;;91.0;0.909237;176.2;165.76;4.340466;3.9;;99.4;0.992214;255.82;255.97;4.114378;4.1;;77.8;0.776794;233.38;235.93;4.4885;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506583;Santa Maria das Barreiras;943385.78;57009.05;696577.213;42094.34;1071990.172;48192.33;337615.535;442875.953;147338.748;104468.844;1032299.081;39691.092;Indústrias extrativas;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;;;;;;;;98.2;0.967708;234.77;234.52;3.497624;3.4;;;;;;;;;93.7;0.934603;165.76;159.64;4.029957;3.8;;93.7;0.934603;165.76;159.64;4.029957;3.8;;98.2;0.967708;234.77;234.52;3.497624;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506609;Santa Maria do Pará;570081.228;23151.45;499868.396;20300.05;371437.368;14782.4;105234.825;27644.783;106106.899;103188.444;342174.951;29262.417;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;98.9;0.988844;247.44;252.71;5.0025;4.9;;99.9;0.998328;264.24;274.64;4.512127;4.5;;98.9;0.988844;247.44;252.71;5.0025;4.9;;90.9;0.912661;195.61;190.41;5.159068;4.7;;91.0;0.915833;193.06;187.33;5.054404;4.6;;99.9;0.998328;264.24;274.64;4.512127;4.5;;;;;;;;;93.5;0.915433;178.11;169.3;4.44128;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506708;Santana do Araguaia;1978254.119;61032.74;1764088.482;54425.34;1381465.686;18178.38;379315.467;141633.578;390569.924;291705.15;1203224.119;178241.567;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;64.7;0.644919;237.71;231.71;4.490333;2.9;;97.2;0.950952;246.72;250.7;3.907677;3.7;;;;;;;;;90.9;0.905999;200.16;183.72;5.124264;4.6;;90.9;0.905999;200.16;183.72;5.124264;4.6;;97.2;0.950952;246.72;250.7;3.907677;3.7;;64.7;0.644919;237.71;231.71;4.490333;2.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506807;Santarém;8681869.363;26154.78;7764936.389;23392.8;6387633.873;20716.27;442113.314;563796.644;3180015.137;1334782.601;5520707.696;866926.177;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;94.7;0.94744;243.19;252.14;4.922167;4.7;;99.5;0.995181;261.69;266.82;4.359247;4.3;;99.7;0.99699;248.7;257.36;5.101;5.1;;94.3;0.942972;208.59;201.39;5.606414;5.3;;94.3;0.942972;208.59;201.39;5.606414;5.3;;99.2;0.99318;262.5;267.98;4.387989;4.4;;93.3;0.934112;239.17;248.33;4.791667;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1506906;Santarém Novo;81217.033;13279.44;67380.442;11017.08;59960.721;8822.94;11704.756;1983.214;8025.586;36770.403;58483.958;1476.762;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;89.5;0.892469;231.64;234.08;4.428667;4.0;;99.7;0.995968;247.71;259.98;4.060503;4.0;;;;;;;;;91.7;0.921312;205.13;198.33;5.484747;5.1;;91.7;0.921312;205.13;198.33;5.484747;5.1;;99.7;0.995968;247.71;259.98;4.060503;4.0;;89.5;0.892469;231.64;234.08;4.428667;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
