region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;22;PI;Piauí;2205516;Juazeiro do Piauí;67355.058;12918.12;60019.551;11511.23;55947.623;10188.97;7253.481;3327.081;12440.018;30115.624;53136.204;2811.42;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.6;0.996306;278.61;274.55;4.712606;4.7;;99.6;0.996306;278.61;274.55;4.712606;4.7;;88.3;0.881929;253.15;260.05;5.22;4.6;;88.3;0.881929;253.15;260.05;5.22;4.6;;95.4;0.954592;227.04;216.53;6.233786;6.0;;95.4;0.954592;227.04;216.53;6.233786;6.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205524;Júlio Borges;107846.855;20016.12;112304.479;20843.44;78728.857;13926.92;9292.601;21845.005;12950.202;32729.368;76817.176;1911.681;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;Demais serviços;6;True;94.9;0.961422;255.77;229.56;3.718316;3.6;;94.9;0.961422;255.77;229.56;3.718316;3.6;;91.9;0.915304;223.01;218.64;4.0275;3.7;;91.9;0.915304;223.01;218.64;4.0275;3.7;;99.8;0.99778;222.79;220.24;6.220134;6.2;;99.8;0.99778;222.79;220.24;6.220134;6.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205532;Jurema;58058.491;13120.56;51630.263;11667.86;43566.022;9095.2;4589.885;1878.554;7472.782;28109.482;42050.704;1515.318;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.3;0.947048;268.22;240.11;4.05111;3.8;;94.3;0.947048;268.22;240.11;4.05111;3.8;;95.1;0.947801;232.92;231.92;4.414;4.2;;95.1;0.947801;232.92;231.92;4.414;4.2;;99.7;0.997577;176.98;156.29;4.18317;4.2;;99.7;0.997577;176.98;156.29;4.18317;4.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205540;Lagoinha do Piauí;46589.803;15852.26;49901.461;16979.06;40518.665;14118.0;1450.959;1541.339;18008.025;15472.189;36472.512;4046.153;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;283.16;285.86;4.945822;4.9;;100.0;1.0;283.16;285.86;4.945822;4.9;;92.6;0.920039;262.18;261.66;5.397333;5.0;;92.6;0.920039;262.18;261.66;5.397333;5.0;;95.5;0.953965;216.57;194.25;5.628886;5.4;;95.5;0.953965;216.57;194.25;5.628886;5.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205557;Lagoa Alegre;96064.622;11635.73;82593.305;10004.03;77319.908;8980.24;5486.064;3453.595;17305.51;47244.409;73489.578;3830.33;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;90.2;0.902318;246.88;239.71;3.745403;3.4;;90.2;0.902318;246.88;239.71;3.745403;3.4;;99.5;0.994719;250.6;245.68;4.938;4.9;;99.5;0.994719;250.6;245.68;4.938;4.9;;100.0;1.0;203.93;183.42;5.190756;5.2;;100.0;1.0;203.93;183.42;5.190756;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205565;Lagoa do Barro do Piauí;368692.56;73812.32;378789.791;75833.79;537525.0;115398.24;5299.874;368872.064;55564.792;31578.621;461315.35;76209.649;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Indústrias de transformação;Demais serviços;6;True;98.1;0.981;271.59;294.17;4.907723;4.8;;98.1;0.981;271.59;294.17;4.907723;4.8;;91.0;0.915093;239.27;249.18;4.8075;4.4;;91.0;0.915093;239.27;249.18;4.8075;4.4;;93.8;0.939027;210.25;201.02;5.631366;5.3;;93.8;0.939027;210.25;201.02;5.631366;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205573;Lagoa de São Francisco;68298.742;10787.99;60414.782;9542.69;54980.493;8091.32;4010.499;1890.818;9820.304;37610.458;53332.079;1648.414;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;94.5;0.949901;276.17;285.93;4.848696;4.6;;94.5;0.949901;276.17;285.93;4.848696;4.6;;96.9;0.970685;248.97;251.5;5.007833;4.9;;96.9;0.970685;248.97;251.5;5.007833;4.9;;99.4;0.992764;220.74;201.65;5.843012;5.8;;99.4;0.992764;220.74;201.65;5.843012;5.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205581;Lagoa do Piauí;100848.557;20966.44;98557.714;20490.17;74652.872;18270.4;4219.428;13407.702;25497.992;24403.396;67528.518;7124.355;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.8;0.985597;250.56;252.58;3.989753;3.9;;98.8;0.985597;250.56;252.58;3.989753;3.9;;84.2;0.844761;246.46;247.31;4.896167;4.1;;84.2;0.844761;246.46;247.31;4.896167;4.1;;84.6;0.843491;182.92;177.02;4.673438;3.9;;84.6;0.843491;182.92;177.02;4.673438;3.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205599;Lagoa do Sítio;53534.403;11843.89;47233.349;10449.86;48595.097;9311.19;10667.435;1727.637;7814.072;26604.765;46813.909;1781.188;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.4;0.993243;256.05;253.05;4.073896;4.0;;99.4;0.993243;256.05;253.05;4.073896;4.0;;99.3;0.993964;233.19;228.95;4.369;4.3;;99.3;0.993964;233.19;228.95;4.369;4.3;;100.0;1.0;181.62;166.72;4.461356;4.5;;100.0;1.0;181.62;166.72;4.461356;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205607;Landri Sales;129242.437;24792.33;121521.406;23311.22;109798.657;20826.76;47287.964;7144.385;18779.205;30587.588;103799.143;5999.515;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.9;0.989611;281.86;274.3;4.75451;4.7;;98.9;0.989611;281.86;274.3;4.75451;4.7;;97.9;0.97856;283.15;278.14;6.0215;5.9;;97.9;0.97856;283.15;278.14;6.0215;5.9;;99.6;0.996553;234.62;210.66;6.271715;6.3;;99.6;0.996553;234.62;210.66;6.271715;6.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205706;Luís Correia;461806.251;15071.51;419366.904;13686.46;378631.761;12390.59;36125.904;27732.323;129129.469;159147.282;352134.979;26496.782;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;98.5;0.986235;267.69;272.78;4.532738;4.5;;98.5;0.986235;267.69;272.78;4.532738;4.5;;89.7;0.900105;241.01;248.77;4.829667;4.3;;91.4;0.915432;244.74;250.29;4.917167;4.5;;94.6;0.945854;190.78;187.49;5.013802;4.7;;94.6;0.945854;190.78;187.49;5.013802;4.7;;98.1;0.979131;250.25;252.53;5.046333;4.9;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205805;Luzilândia;318552.488;12553.79;272272.482;10729.95;241246.044;9452.84;18244.414;11911.656;71758.4;125676.876;227591.347;13654.697;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;98.5;0.984117;266.68;267.77;4.443553;4.4;;98.5;0.984117;266.68;267.77;4.443553;4.4;;84.0;0.839376;235.54;242.24;4.629667;3.9;;85.3;0.852057;233.72;240.98;4.578333;3.9;;91.4;0.916309;186.37;183.77;4.862005;4.5;;91.4;0.916309;186.37;183.77;4.862005;4.5;;99.2;0.99389;226.19;235.8;4.3665;4.3;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205854;Madeiro;87321.82;10871.74;78153.921;9730.32;75140.869;8975.26;6475.915;2455.554;13553.641;50288.019;72773.129;2367.74;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.2;0.992967;253.29;252.15;4.021659;4.0;;99.2;0.992967;253.29;252.15;4.021659;4.0;;96.8;0.968411;225.18;220.66;4.097333;4.0;;96.8;0.968411;225.18;220.66;4.097333;4.0;;99.2;0.993511;183.86;178.71;4.722104;4.7;;99.2;0.993511;183.86;178.71;4.722104;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205904;Manoel Emídio;69456.569;13333.95;60167.04;11550.59;54806.522;10240.38;6608.152;2939.63;14749.149;27214.474;51511.404;3295.118;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;100.0;1.0;259.84;254.29;4.145689;4.1;;100.0;1.0;259.84;254.29;4.145689;4.1;;98.5;0.981515;225.95;232.78;4.312167;4.2;;98.7;0.987677;238.98;239.41;4.639833;4.6;;99.2;0.990656;218.52;210.05;5.953373;5.9;;99.2;0.990656;218.52;210.05;5.953373;5.9;;99.1;0.982364;243.79;241.86;4.760833;4.7;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205953;Marcolândia;194855.021;22835.46;238023.734;27894.5;198363.304;23092.35;10319.294;98923.226;32620.807;48198.016;190061.343;8301.961;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.7;0.997319;260.9;267.61;4.359978;4.3;;99.7;0.997319;260.9;267.61;4.359978;4.3;;100.0;1.0;242.74;243.74;4.774667;4.8;;100.0;1.0;242.74;243.74;4.774667;4.8;;100.0;1.0;198.28;182.47;5.065659;5.1;;100.0;1.0;198.28;182.47;5.065659;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206001;Marcos Parente;68705.139;14543.85;59887.795;12677.35;54884.297;12073.1;4575.343;3093.09;16184.177;27690.395;51543.005;3341.292;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;99.4;0.995629;270.78;279.08;4.670448;4.7;;99.4;0.995629;270.78;279.08;4.670448;4.7;;92.8;0.926997;271.25;269.51;5.679333;5.3;;93.9;0.939047;267.7;266.13;5.563833;5.2;;96.6;0.964121;205.14;187.08;5.280393;5.1;;96.6;0.964121;205.14;187.08;5.280393;5.1;;100.0;1.0;259.54;258.34;5.298;5.3;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206050;Massapê do Piauí;60922.51;11675.45;53999.315;10348.66;52130.087;8074.67;5771.637;1785.549;9022.238;33914.981;50494.405;1635.682;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;100.0;1.0;278.23;267.43;4.600682;4.6;;100.0;1.0;278.23;267.43;4.600682;4.6;;;;;;;;;;;;;;;;93.8;0.939734;203.27;198.31;5.448888;5.1;;93.8;0.939734;203.27;198.31;5.448888;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206100;Matias Olímpio;132516.282;12453.37;106731.327;10030.2;95557.024;8703.62;5589.764;4307.909;23452.777;57761.703;91112.152;4444.872;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;92.3;0.932949;255.27;256.16;4.109498;3.8;;92.3;0.932949;255.27;256.16;4.109498;3.8;;89.9;0.90392;230.55;229.62;4.336167;3.9;;91.2;0.91706;229.79;227.12;4.281833;3.9;;97.3;0.973619;192.07;181.95;4.937693;4.8;;97.3;0.973619;192.07;181.95;4.937693;4.8;;97.8;0.980693;227.49;219.55;4.117333;4.0;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206209;Miguel Alves;421897.051;13122.77;342933.75;10666.68;312836.136;9227.93;36358.378;12964.601;65490.601;183239.819;298053.398;14782.738;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.6;0.966168;240.17;235.91;3.594275;3.5;;96.6;0.966168;240.17;235.91;3.594275;3.5;;80.6;0.808356;214.63;221.7;3.938833;3.2;;80.6;0.808356;214.63;221.7;3.938833;3.2;;88.4;0.885595;173.4;164.53;4.264668;3.8;;88.4;0.885595;173.4;164.53;4.264668;3.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206308;Miguel Leão;34693.387;26322.75;33055.909;25080.36;23617.82;19062.0;802.64;1681.984;6998.817;12333.424;21816.865;1800.955;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;84.6;0.857324;254.46;248.93;3.989888;3.4;;84.6;0.857324;254.46;248.93;3.989888;3.4;;80.2;0.787829;273.01;246.65;5.327667;4.2;;80.2;0.787829;273.01;246.65;5.327667;4.2;;90.0;0.895686;196.14;162.09;4.654273;4.2;;90.0;0.895686;196.14;162.09;4.654273;4.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206357;Milton Brandão;67924.822;10382.88;62177.308;9504.33;53563.0;8111.92;7044.314;1646.607;9334.259;33685.418;51710.599;1852.401;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;91.9;0.916467;247.2;253.81;3.960975;3.6;;91.9;0.916467;247.2;253.81;3.960975;3.6;;96.6;0.968016;236.75;250.65;4.79;4.6;;96.6;0.968016;236.75;250.65;4.79;4.6;;95.3;0.95657;185.91;178.06;4.749408;4.5;;95.3;0.95657;185.91;178.06;4.749408;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206407;Monsenhor Gil;161626.992;15760.8;146652.581;14300.59;127395.466;12060.54;9561.312;8347.083;43059.381;55320.193;116287.969;11107.496;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.4;0.978003;282.38;278.63;4.826633;4.7;;97.4;0.978003;282.38;278.63;4.826633;4.7;;84.6;0.846226;235.01;239.68;4.578167;3.9;;84.6;0.846226;235.01;239.68;4.578167;3.9;;91.7;0.915112;198.68;183.02;5.083292;4.7;;91.7;0.915112;198.68;183.02;5.083292;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206506;Monsenhor Hipólito;91423.978;12065.99;83185.807;10978.73;72882.004;9361.85;12826.26;3208.151;15864.293;37657.244;69555.948;3326.056;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;95.4;0.958721;279.23;281.33;4.822811;4.6;;95.4;0.958721;279.23;281.33;4.822811;4.6;;99.8;0.997988;252.89;240.77;4.894333;4.9;;99.8;0.997988;252.89;240.77;4.894333;4.9;;100.0;1.0;229.87;220.43;6.358703;6.4;;100.0;1.0;229.87;220.43;6.358703;6.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206605;Monte Alegre do Piauí;391313.656;36708.6;348508.485;32693.1;298089.473;28073.98;158445.047;11448.361;45415.568;64931.755;280240.732;17848.741;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.9;0.989599;237.41;237.24;3.575421;3.5;;98.9;0.989599;237.41;237.24;3.575421;3.5;;89.4;0.890781;222.52;224.92;4.124;3.7;;89.4;0.890781;222.52;224.92;4.124;3.7;;92.1;0.921596;179.42;171.1;4.499008;4.1;;92.1;0.921596;179.42;171.1;4.499008;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206654;Morro Cabeça no Tempo;53314.28;12180.55;43848.771;10018.0;39148.536;8647.79;5843.501;1370.087;5246.809;25427.178;37887.576;1260.96;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.2;0.970142;241.21;231.81;3.547505;3.4;;97.2;0.970142;241.21;231.81;3.547505;3.4;;93.4;0.941175;225.58;226.09;4.1945;3.9;;93.4;0.941175;225.58;226.09;4.1945;3.9;;95.2;0.956021;174.35;151.32;4.042616;3.9;;95.2;0.956021;174.35;151.32;4.042616;3.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206670;Morro do Chapéu do Piauí;75683.719;11779.57;67850.547;10560.4;62450.239;9150.22;5282.579;2929.799;11941.721;40175.753;60329.852;2120.387;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.6;0.949278;271.38;278.24;4.666301;4.4;;94.6;0.949278;271.38;278.24;4.666301;4.4;;84.2;0.847043;255.37;263.94;5.321833;4.5;;84.2;0.847043;255.37;263.94;5.321833;4.5;;93.4;0.926825;197.93;190.22;5.199888;4.8;;93.4;0.926825;197.93;190.22;5.199888;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206696;Murici dos Portelas;103630.381;10577.77;87472.881;9714.89;74908.55;8091.22;9325.837;2501.104;12528.443;48260.242;72615.627;2292.923;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.6;0.942716;260.03;271.77;4.410034;4.2;;93.6;0.942716;260.03;271.77;4.410034;4.2;;71.3;0.706238;239.97;244.51;4.741333;3.3;;71.3;0.706238;239.97;244.51;4.741333;3.3;;89.3;0.886718;207.93;208.05;5.71491;5.1;;89.3;0.886718;207.93;208.05;5.71491;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206704;Nazaré do Piauí;78812.182;11824.78;71018.288;10655.41;67047.117;9175.74;5334.773;3095.249;15634.296;39127.694;63192.012;3855.105;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.0;0.972938;256.3;249.46;4.023664;3.9;;97.0;0.972938;256.3;249.46;4.023664;3.9;;98.8;0.987627;236.92;231.32;4.470667;4.4;;98.8;0.987627;236.92;231.32;4.470667;4.4;;99.1;0.991549;211.11;199.7;5.623779;5.6;;99.1;0.991549;211.11;199.7;5.623779;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206720;Nazária;134076.046;13065.29;113043.16;11015.7;94898.171;10993.76;6559.376;10058.6;20469.307;49358.944;86446.227;8451.944;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;4;True;96.5;0.964336;251.38;252.56;4.000971;3.9;;96.5;0.964336;251.38;252.56;4.000971;3.9;;;;;;;;;;;;;;;;96.9;0.967398;224.77;203.37;5.951193;5.8;;96.9;0.967398;224.77;203.37;5.951193;5.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206753;Nossa Senhora de Nazaré;69229.598;13242.08;63188.741;12086.6;47884.928;9750.55;6256.479;1716.598;8382.821;29850.741;46206.64;1678.287;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;100.0;1.0;269.02;268.45;4.486598;4.5;;100.0;1.0;269.02;268.45;4.486598;4.5;;100.0;1.0;230.67;231.28;4.365833;4.4;;100.0;1.0;230.67;231.28;4.365833;4.4;;99.4;0.993642;214.18;199.25;5.674185;5.6;;99.4;0.993642;214.18;199.25;5.674185;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206803;Nossa Senhora dos Remédios;117750.898;13812.42;98187.073;11517.55;78546.586;8975.73;5513.888;2998.73;15441.325;52022.215;75976.159;2570.427;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.0;0.971195;266.95;258.32;4.305878;4.2;;97.0;0.971195;266.95;258.32;4.305878;4.2;;96.9;0.967812;242.65;233.38;4.6005;4.5;;96.9;0.967812;242.65;233.38;4.6005;4.5;;95.3;0.95485;205.61;191.69;5.37318;5.1;;95.3;0.95485;205.61;191.69;5.37318;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206902;Novo Oriente do Piauí;66803.339;10956.76;61165.037;10031.99;58176.292;8884.59;5641.23;2885.789;13742.122;32829.533;55098.673;3077.619;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;97.9;0.980099;263.83;265.64;4.371638;4.3;;97.9;0.980099;263.83;265.64;4.371638;4.3;;;;;;;;;88.0;0.877242;235.88;240.83;4.611833;4.0;;;;;;;;;;;;;;;;99.3;0.989691;249.4;253.32;5.045333;5.0;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2206951;Novo Santo Antônio;38563.075;13640.99;33260.782;11765.4;31237.317;10364.07;5400.943;1031.188;6044.389;17498.334;29974.852;1262.464;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;277.7;271.85;4.659406;4.7;;100.0;1.0;277.7;271.85;4.659406;4.7;;94.8;0.951419;266.37;251.73;5.301667;5.0;;94.8;0.951419;266.37;251.73;5.301667;5.0;;100.0;1.0;194.86;188.17;5.104028;5.1;;100.0;1.0;194.86;188.17;5.104028;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207009;Oeiras;740096.178;19394.05;668469.376;17517.08;584517.913;15739.08;19861.061;42193.784;275004.825;186673.746;523733.416;60784.498;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;96.5;0.966733;283.06;278.48;4.833938;4.7;;96.8;0.967357;279.88;273.31;4.71188;4.6;;99.8;0.997994;283.94;274.53;5.9745;6.0;;99.8;0.998246;280.29;271.41;5.861667;5.9;;99.9;0.998596;254.39;237.28;7.133006;7.1;;99.9;0.998596;254.39;237.28;7.133006;7.1;;100.0;1.0;259.99;254.01;5.233333;5.2;;95.2;0.987;301.46;308.46;5.541168;5.5;;;;;;;;
2;Nordeste;22;PI;Piauí;2207108;Olho D'Água do Piauí;38346.323;14541.65;31361.606;11892.91;28731.055;11599.13;7483.676;1142.658;4205.26;15070.301;27901.896;829.159;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;264.62;253.73;4.204441;4.2;;100.0;1.0;264.62;253.73;4.204441;4.2;;99.4;0.994666;241.35;237.99;4.655667;4.6;;99.4;0.994666;241.35;237.99;4.655667;4.6;;100.0;1.0;236.99;217.8;6.446763;6.4;;100.0;1.0;236.99;217.8;6.446763;6.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207207;Padre Marcos;88444.887;13858.49;76715.253;12020.57;73919.213;10745.63;7511.598;5149.783;18894.08;38322.179;69877.64;4041.573;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.5;0.986901;246.76;247.5;3.860334;3.8;;98.5;0.986901;246.76;247.5;3.860334;3.8;;99.1;0.991414;242.17;244.04;4.770167;4.7;;99.1;0.991414;242.17;244.04;4.770167;4.7;;100.0;1.0;239.5;222.29;6.5763;6.6;;100.0;1.0;239.5;222.29;6.5763;6.6;;;;;;;;;;;;;;;;;;;;;;
