region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;23;CE;Ceará;2313401;Tianguá;2265253.166;27792.47;1913963.727;23482.49;1732690.1;22470.08;344455.216;177027.483;678007.732;326956.029;1526446.461;206243.64;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;0.9998;220.81;214.92;6.08562;6.1;;100.0;0.9998;220.81;214.92;6.08562;6.1;;98.1;0.981273;273.33;277.34;4.680215;4.6;;98.1;0.981273;273.33;277.34;4.680215;4.6;;99.0;0.990227;272.54;272.58;5.752;5.7;;99.0;0.990227;272.54;272.58;5.752;5.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313500;Trairi;1039083.163;17787.95;947832.554;16225.84;1115143.708;19683.75;72026.841;491503.045;224614.817;250906.872;1039051.576;76092.132;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.8;0.998596;227.81;222.12;6.350117;6.3;;99.8;0.998596;227.81;222.12;6.350117;6.3;;98.9;0.989958;272.66;270.64;4.570506;4.5;;98.9;0.989958;272.66;270.64;4.570506;4.5;;99.1;0.991486;258.12;264.45;5.376167;5.3;;99.1;0.991486;258.12;264.45;5.376167;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313559;Tururu;164401.393;10667.1;154601.535;10031.24;138078.604;8324.01;17267.625;5183.926;33971.017;76713.77;133136.339;4942.266;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;208.65;209.92;5.76265;5.8;;100.0;1.0;208.65;209.92;5.76265;5.8;;99.2;0.991982;259.96;267.87;4.350668;4.3;;99.2;0.991982;259.96;267.87;4.350668;4.3;;99.3;0.992732;246.44;254.48;5.015333;5.0;;99.3;0.992732;246.44;254.48;5.015333;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313609;Ubajara;839887.408;25632.11;714256.125;21798.03;642046.082;18190.85;169107.094;116157.788;162614.806;151548.618;599428.306;42617.776;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;258.29;245.36;7.354342;7.4;;100.0;1.0;258.29;245.36;7.354342;7.4;;97.0;0.971313;285.0;280.42;4.890227;4.7;;97.0;0.971313;285.0;280.42;4.890227;4.7;;99.7;0.996995;286.66;279.38;6.100667;6.1;;99.7;0.996995;286.66;279.38;6.100667;6.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313708;Umari;85632.532;12462.89;75947.819;11053.39;69440.65;8971.66;15164.44;2032.138;14875.427;35203.683;67275.688;2164.961;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;216.44;223.34;6.155314;6.2;;100.0;1.0;216.44;223.34;6.155314;6.2;;100.0;1.0;261.73;266.11;4.34918;4.3;;100.0;1.0;261.73;266.11;4.34918;4.3;;100.0;1.0;266.68;276.95;5.727167;5.7;;100.0;1.0;266.68;276.95;5.727167;5.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313757;Umirim;210671.724;12059.06;194960.739;11159.74;172797.323;8650.25;33359.929;7326.845;38465.65;81745.455;160897.878;11899.445;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.9;0.999197;203.6;198.35;5.455913;5.5;;99.9;0.999197;203.6;198.35;5.455913;5.5;;94.5;0.947675;262.9;259.4;4.265163;4.0;;99.4;0.994609;261.4;254.26;4.16715;4.1;;99.7;0.997241;227.81;241.06;4.481167;4.5;;99.7;0.997241;227.81;241.06;4.481167;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313807;Uruburetama;445293.758;22056.26;460849.822;22826.78;299474.294;13475.87;56494.07;55521.701;71909.495;100172.85;284098.116;15376.178;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;224.45;224.56;6.330359;6.3;;100.0;1.0;224.45;224.56;6.330359;6.3;;99.2;0.992289;285.26;284.9;4.960945;4.9;;99.2;0.992289;285.26;284.9;4.960945;4.9;;99.6;0.996239;264.34;271.46;5.596667;5.6;;99.6;0.996239;264.34;271.46;5.596667;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313906;Uruoca;254534.325;18516.97;238457.395;17347.4;298207.058;21318.78;25219.183;124894.445;69188.348;65409.326;284711.302;13495.756;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;272.61;248.46;7.683988;7.7;;100.0;1.0;272.61;248.46;7.683988;7.7;;96.7;0.967511;264.77;265.0;4.37526;4.2;;96.7;0.967511;264.77;265.0;4.37526;4.2;;100.0;1.0;307.7;270.82;6.308667;6.3;;100.0;1.0;307.7;270.82;6.308667;6.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313955;Varjota;488083.917;26958.52;404964.336;22367.54;375819.126;20292.61;153292.0;18081.493;97379.731;89136.789;357890.013;17929.113;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;250.84;229.98;6.93253;6.9;;100.0;1.0;250.84;229.98;6.93253;6.9;;98.9;0.988404;280.25;283.94;4.876209;4.8;;98.9;0.988404;280.25;283.94;4.876209;4.8;;100.0;1.0;268.78;264.84;5.560333;5.6;;100.0;1.0;268.78;264.84;5.560333;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2314003;Várzea Alegre;575214.115;14755.13;502913.913;12900.52;468100.919;11395.42;64326.829;31745.145;168248.524;169262.087;433582.586;34518.334;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;236.58;229.58;6.65312;6.7;;100.0;1.0;236.58;229.58;6.65312;6.7;;99.5;0.994987;269.27;270.57;4.521845;4.5;;99.5;0.994987;269.27;270.57;4.521845;4.5;;99.8;0.997742;260.26;262.56;5.380333;5.4;;99.8;0.997742;260.26;262.56;5.380333;5.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2314102;Viçosa do Ceará;723250.39;12112.31;642464.794;10759.39;603320.912;9744.18;127797.738;34449.261;145586.891;245596.198;553430.087;49890.825;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.8;0.997595;223.87;218.56;6.210199;6.2;;99.8;0.997595;223.87;218.56;6.210199;6.2;;99.8;0.997999;271.33;270.67;4.552275;4.5;;99.8;0.997999;271.33;270.67;4.552275;4.5;;99.3;0.992981;261.86;264.83;5.444833;5.4;;99.3;0.992981;261.86;264.83;5.444833;5.4;;;;;;;;;;;;;;;;;;;;;;
