region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4
1;Norte;17;TO;Tocantins;1700251;Abreulândia;141930.063;55097.07;109870.948;42651.77;112134.759;42979.98;74730.016;2743.122;9664.574;23144.709;110282.421;1852.338;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;219.95;212.37;6.022845;6.0;;100.0;1.0;219.95;212.37;6.022845;6.0;;97.8;0.977028;247.63;246.89;3.863422;3.8;;97.8;0.977028;247.63;246.89;3.863422;3.8;;100.0;1.0;246.46;248.73;4.919833;4.9;;100.0;1.0;246.46;248.73;4.919833;4.9;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1700301;Aguiarnópolis;226238.275;50308.71;224319.851;49882.11;165479.833;23475.65;17292.131;21956.214;45844.36;51230.851;136323.556;29156.277;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;91.8;0.913124;191.75;173.76;4.782677;4.4;;91.8;0.913124;191.75;173.76;4.782677;4.4;;91.2;0.911446;259.26;258.39;4.19892;3.8;;91.2;0.911446;259.26;258.39;4.19892;3.8;;97.1;0.974535;255.04;254.22;5.154333;5.0;;91.9;0.917132;252.93;254.34;5.121167;4.7;;84.7;0.842475;243.07;254.9;4.966167;4.2;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1700350;Aliança do Tocantins;423069.71;82197.34;233447.077;45355.95;616571.342;116268.4;472908.832;6296.059;72123.267;43472.902;594801.059;21770.282;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;98.4;0.979512;209.83;191.82;5.456078;5.3;;98.0;0.980442;230.2;206.09;6.104273;6.0;;99.4;0.994949;272.49;261.39;4.429645;4.4;;99.4;0.994949;272.49;261.39;4.429645;4.4;;99.1;0.991172;253.84;249.84;5.061333;5.0;;98.7;0.984827;255.6;254.4;5.166667;5.1;;97.9;0.959955;259.23;263.8;5.383833;5.2;;97.1;0.96973;254.49;223.1;6.877096;6.7;;;;;;;;
1;Norte;17;TO;Tocantins;1700400;Almas;336120.393;51718.79;273731.679;42119.05;273740.577;39643.82;183498.054;6912.179;24691.477;51962.89;267064.6;6675.977;Produção florestal, pesca e aquicultura;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;193.1;176.23;4.853349;4.9;;100.0;1.0;193.1;176.23;4.853349;4.9;;100.0;1.0;245.91;252.26;3.919654;3.9;;100.0;1.0;245.91;252.26;3.919654;3.9;;99.8;0.997988;235.53;233.69;4.487;4.5;;99.8;0.997988;235.53;233.69;4.487;4.5;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1700707;Alvorada;886077.059;100667.7;628959.278;71456.41;474111.349;56569.78;152194.498;42885.209;146123.308;65048.041;406251.056;67860.294;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;99.6;0.996178;215.13;206.38;5.821951;5.8;;99.6;0.996178;219.52;208.77;5.949184;5.9;;95.8;0.961545;262.7;278.93;4.55472;4.4;;95.8;0.961545;262.7;278.93;4.55472;4.4;;99.6;0.996207;266.46;266.86;5.555333;5.5;;99.5;0.99421;257.3;263.36;5.344333;5.3;;99.4;0.99295;251.52;261.16;5.211333;5.2;;100.0;1.0;230.35;214.65;6.262772;6.3;;;;;;;;
1;Norte;17;TO;Tocantins;1701002;Ananás;199525.611;19324.51;173648.609;16818.27;159769.353;16933.69;42526.925;4488.129;34258.264;69557.592;150830.909;8938.444;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.1;0.964123;220.98;204.44;5.898319;5.7;;97.1;0.964123;220.98;204.44;5.898319;5.7;;90.8;0.904856;262.21;256.65;4.214305;3.8;;90.8;0.904856;262.21;256.65;4.214305;3.8;;97.2;0.970578;244.27;249.07;4.889;4.7;;97.2;0.970578;244.27;249.07;4.889;4.7;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1701051;Angico;54433.374;18926.76;49246.946;17123.42;48276.163;13892.42;10233.649;1661.377;6295.633;28757.975;46948.634;1327.529;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;98.6;0.985618;192.65;190.19;5.098579;5.0;;98.6;0.985618;192.65;190.19;5.098579;5.0;;100.0;1.0;272.64;266.26;4.504656;4.5;;100.0;1.0;272.64;266.26;4.504656;4.5;;96.7;0.965886;241.92;232.16;4.568;4.4;;96.7;0.965886;241.92;232.16;4.568;4.4;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1701101;Aparecida do Rio Negro;283246.785;58329.24;288442.148;59399.12;255912.273;52216.34;161632.6;6607.715;38178.025;41229.371;247647.711;8264.562;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;100.0;1.0;190.81;185.98;4.98692;5.0;;100.0;1.0;190.81;185.98;4.98692;5.0;;95.8;0.95806;241.33;245.55;3.754879;3.6;;95.8;0.95806;241.33;245.55;3.754879;3.6;;95.8;0.961811;240.08;236.27;4.605833;4.4;;98.3;0.982783;239.12;239.34;4.641;4.6;;99.6;0.995951;238.12;242.52;4.677333;4.7;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1701309;Aragominas;113907.856;21532.68;93577.024;17689.42;98441.127;17255.24;43333.847;1784.093;8618.104;42907.949;96643.993;1797.134;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;94.2;0.939175;188.19;169.76;4.64201;4.4;;94.2;0.939175;188.19;169.76;4.64201;4.4;;98.8;0.987663;252.25;255.85;4.062441;4.0;;98.8;0.987663;252.25;255.85;4.062441;4.0;;98.5;0.984981;223.84;232.77;4.276833;4.2;;98.5;0.984981;223.84;232.77;4.276833;4.2;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1701903;Araguacema;411910.607;69497.32;347916.932;58700.34;240245.613;33261.2;148349.98;6923.334;24594.706;54962.666;234830.686;5414.927;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;100.0;1.0;196.15;185.22;5.07501;5.1;;100.0;1.0;196.15;185.22;5.07501;5.1;;;;;;;;;;;;;;;;97.5;0.975269;228.86;226.84;4.261667;4.2;;98.2;0.981824;228.86;226.84;4.261667;4.2;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702000;Araguaçu;474482.993;58340.46;388687.821;47791.44;349049.713;41464.68;200286.224;8542.364;63019.699;64898.781;336747.068;12302.645;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;8;True;100.0;1.0;201.59;191.75;5.297554;5.3;;100.0;1.0;202.77;195.52;5.388618;5.4;;98.9;0.988568;270.92;265.46;4.468523;4.4;;98.9;0.988568;270.92;265.46;4.468523;4.4;;100.0;1.0;262.85;263.02;5.431167;5.4;;100.0;1.0;254.56;257.33;5.198167;5.2;;100.0;1.0;250.42;254.48;5.081667;5.1;;100.0;1.0;204.44;200.81;5.51667;5.5;;;;;;;;
1;Norte;17;TO;Tocantins;1702109;Araguaína;7357637.906;42951.52;6165264.538;35990.83;5239050.441;28129.89;112274.37;521090.338;2540744.286;1341819.103;4515928.096;723122.345;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;99.5;0.994573;214.78;206.49;5.817271;5.8;;99.5;0.994573;214.78;206.49;5.817271;5.8;;94.9;0.949748;264.14;268.48;4.418507;4.2;;94.9;0.949748;266.06;270.7;4.478707;4.3;;97.6;0.975718;247.68;250.76;4.974;4.9;;97.6;0.975969;247.68;250.76;4.974;4.9;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702158;Araguanã;107609.051;24967.3;90228.162;20934.61;101857.801;17393.75;39949.034;3244.878;10891.205;45416.86;99501.976;2355.825;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;90.4;0.897789;183.01;181.61;4.75861;4.3;;90.4;0.897789;183.01;181.61;4.75861;4.3;;95.1;0.950191;241.92;249.73;3.82574;3.6;;95.1;0.950191;241.92;249.73;3.82574;3.6;;97.8;0.976662;215.5;222.05;3.959167;3.9;;97.8;0.976662;215.5;222.05;3.959167;3.9;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702208;Araguatins;641439.817;20096.49;785528.889;24610.84;529290.178;14472.16;97870.152;19065.133;137430.986;244204.017;498570.288;30719.89;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;95.7;0.95359;215.37;200.14;5.713076;5.4;;95.4;0.951432;215.37;200.14;5.713076;5.4;;97.7;0.97691;256.35;261.97;4.211642;4.1;;95.1;0.951213;263.39;268.78;4.412465;4.2;;97.7;0.977499;244.92;248.82;4.895667;4.8;;96.8;0.96795;244.92;248.82;4.895667;4.7;;;;;;;;;;;;;;;;90.1;0.903719;279.78;284.64;4.880086;4.4;
1;Norte;17;TO;Tocantins;1702307;Arapoema;158572.273;28571.58;153137.545;27592.35;324522.852;49244.74;60824.281;170126.669;37391.757;48894.817;317237.524;7285.328;Construção;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.2;0.980978;201.44;192.78;5.313418;5.2;;98.2;0.980978;201.44;192.78;5.313418;5.2;;99.0;0.989613;249.19;258.28;4.055841;4.0;;99.0;0.989613;249.19;258.28;4.055841;4.0;;100.0;1.0;246.72;242.19;4.815167;4.8;;99.2;0.989691;246.72;242.19;4.815167;4.8;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702406;Arraias;239090.348;23241.99;205200.247;19947.53;223309.854;21263.55;82975.387;8817.723;44556.385;76998.689;213348.183;9961.67;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;96.9;0.971756;178.63;169.51;4.455022;4.3;;96.9;0.971756;178.63;169.51;4.455022;4.3;;98.9;0.988602;260.4;268.45;4.36553;4.3;;98.9;0.988602;260.4;268.45;4.36553;4.3;;96.4;0.965676;262.13;261.2;5.388833;5.2;;95.3;0.953676;262.13;261.2;5.388833;5.1;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702554;Augustinópolis;396227.327;22662.28;346878.18;19839.75;305118.467;16169.5;27449.862;18659.23;103436.924;130908.588;280454.603;24663.864;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.3;0.972609;200.92;191.11;5.273131;5.1;;97.3;0.972609;200.92;191.11;5.273131;5.1;;92.7;0.929529;270.86;273.45;4.587291;4.3;;92.7;0.929529;270.86;273.45;4.587291;4.3;;93.9;0.9378;247.82;246.53;4.905833;4.6;;93.9;0.9378;247.82;246.53;4.905833;4.6;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702703;Aurora do Tocantins;69896.054;20914.44;61532.514;18411.88;58805.996;15438.7;19175.902;1854.513;7364.202;28400.366;56794.983;2011.012;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;90.1;0.898811;191.35;181.07;4.907952;4.4;;90.1;0.898811;191.35;181.07;4.907952;4.4;;91.9;0.914898;256.52;261.97;4.21403;3.9;;91.9;0.914898;256.52;261.97;4.21403;3.9;;99.3;0.994149;246.84;259.74;5.109667;5.1;;97.7;0.978624;246.84;259.74;5.109667;5.0;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1702901;Axixá do Tocantins;173373.364;16894.7;167496.207;16321.98;141091.965;14372.21;21289.969;3740.441;28201.382;81195.37;134427.162;6664.804;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;5;True;96.9;0.96879;182.7;175.47;4.641058;4.5;;96.9;0.96879;182.7;175.47;4.641058;4.5;;;;;;;;;;;;;;;;97.1;0.970084;246.91;243.84;4.845833;4.7;;94.2;0.942086;232.84;235.36;4.47;4.2;;93.1;0.929562;225.64;231.02;4.277667;4.0;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703008;Babaçulândia;169441.279;21502.7;149213.191;18935.68;158741.478;14880.15;57533.798;5336.048;16247.217;75748.67;154865.733;3875.745;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;97.7;0.978226;173.92;169.16;4.358773;4.3;;97.7;0.978226;173.92;169.16;4.358773;4.3;;97.9;0.978392;241.36;236.09;3.613683;3.5;;97.9;0.978392;241.36;236.09;3.613683;3.5;;97.9;0.975575;220.54;224.01;4.075833;4.0;;97.7;0.975491;220.54;224.01;4.075833;4.0;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703057;Bandeirantes do Tocantins;249695.907;73289.08;219237.669;64349.18;178653.5;49202.29;52113.614;70648.091;19091.093;31291.407;173144.205;5509.294;Indústrias extrativas;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;201.58;186.87;5.208636;5.2;;100.0;1.0;201.58;186.87;5.208636;5.2;;98.5;0.985562;246.8;247.77;3.864938;3.8;;98.5;0.985562;246.8;247.77;3.864938;3.8;;100.0;1.0;213.71;216.3;3.8335;3.8;;99.6;0.996718;228.2;230.24;4.307333;4.3;;99.3;0.994408;238.06;239.73;4.629833;4.6;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703073;Barra do Ouro;100382.078;22426.74;122562.663;27382.19;113260.016;24237.11;60887.37;2691.422;11367.176;35875.692;110821.66;2438.356;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;95.4;0.956357;242.61;239.52;3.682587;3.5;;95.4;0.956357;242.61;239.52;3.682587;3.5;;94.8;0.946662;224.3;224.7;4.15;3.9;;94.8;0.946662;224.3;224.7;4.15;3.9;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703107;Barrolândia;140103.41;28911.15;124496.341;25690.54;122016.29;21523.42;32502.305;5680.07;29419.654;44298.653;111900.682;10115.608;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;99.4;0.994352;184.34;179.62;4.74781;4.7;;99.4;0.994352;184.34;179.62;4.74781;4.7;;98.0;0.980318;256.18;260.74;4.190841;4.1;;98.0;0.980318;256.18;260.74;4.190841;4.1;;99.4;0.994719;249.54;254.12;5.061;5.0;;99.4;0.994719;249.54;254.12;5.061;5.0;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703206;Bernardo Sayão;128559.899;30399.6;117016.915;27670.11;102684.048;23132.25;42800.449;3134.768;14185.329;36490.657;96611.202;6072.846;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;7;True;97.8;0.978102;184.66;176.79;4.702462;4.6;;97.8;0.978102;184.66;176.79;4.702462;4.6;;91.2;0.909665;259.82;262.42;4.267115;3.9;;91.2;0.909665;259.82;262.42;4.267115;3.9;;96.8;0.973945;225.05;233.31;4.306;4.2;;94.0;0.938461;226.73;233.1;4.3305;4.1;;93.4;0.934289;228.07;232.93;4.35;4.1;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703305;Bom Jesus do Tocantins;143622.743;35567.79;157713.394;39105.73;139409.756;27228.47;83369.167;3909.237;11814.437;38199.246;137292.087;2117.67;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;182.58;172.12;4.577858;4.6;;100.0;1.0;182.58;172.12;4.577858;4.6;;96.9;0.970724;245.33;247.29;3.837106;3.7;;96.9;0.970724;245.33;247.29;3.837106;3.7;;97.6;0.977013;228.82;224.98;4.23;4.1;;98.0;0.97981;228.82;224.98;4.23;4.1;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703602;Brasilândia do Tocantins;75009.505;37998.74;120747.576;61168.98;75634.398;34054.21;13936.01;1408.229;28036.698;21094.827;64475.764;11158.634;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;Pecuária, inclusive apoio à pecuária;6;True;97.6;0.973793;200.76;192.51;5.295532;5.2;;97.6;0.973793;200.76;192.51;5.295532;5.2;;94.5;0.914128;260.9;247.84;4.06402;3.7;;94.5;0.914128;260.9;247.84;4.06402;3.7;;97.8;0.973244;232.44;238.63;4.517833;4.4;;97.8;0.973244;232.44;238.63;4.517833;4.4;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703701;Brejinho de Nazaré;267584.255;56631.59;264926.791;56069.16;272944.891;49268.03;195158.479;5250.673;21840.159;44225.759;266475.07;6469.821;Agricultura, inclusive apoio à agricultura e a pós colheita;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;8;True;99.2;0.987174;198.78;187.15;5.160291;5.1;;99.4;0.993432;210.56;196.78;5.560192;5.5;;96.6;0.966501;269.74;267.03;4.475452;4.3;;96.6;0.966501;269.74;267.03;4.475452;4.3;;96.3;0.964944;245.61;249.11;4.912;4.7;;96.0;0.959866;244.62;251.79;4.940167;4.7;;95.7;0.954894;243.84;253.88;4.962;4.7;;100.0;1.0;223.44;207.32;5.997629;6.0;;;;;;;;
1;Norte;17;TO;Tocantins;1703800;Buriti do Tocantins;149972.612;14550.56;147595.0;14319.88;161641.165;13881.93;44530.152;5812.141;22965.949;82369.563;155677.806;5963.36;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;97.8;0.978954;190.78;181.49;4.904711;4.8;;97.9;0.97915;190.78;181.49;4.904711;4.8;;97.1;0.970948;254.25;264.85;4.225262;4.1;;97.1;0.970948;254.25;264.85;4.225262;4.1;;96.4;0.96452;239.77;242.1;4.697833;4.5;;96.4;0.96452;239.77;242.1;4.697833;4.5;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703826;Cachoeirinha;62095.442;31665.19;44838.129;22864.93;58546.974;25532.91;28901.202;1339.272;5962.679;21137.82;57340.974;1206.0;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;96.2;0.966369;183.85;161.17;4.403004;4.3;;96.2;0.966369;183.85;161.17;4.403004;4.3;;97.7;0.977414;235.61;253.04;3.786667;3.7;;97.7;0.977414;235.61;253.04;3.786667;3.7;;97.5;0.972436;226.49;225.85;4.205667;4.1;;96.6;0.961201;226.49;225.85;4.205667;4.0;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703842;Campos Lindos;665856.679;76950.96;1241420.136;143467.02;1004930.543;95662.12;706472.171;22034.561;161822.47;80671.248;971000.451;33930.093;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;92.8;0.922023;174.43;168.65;4.359233;4.0;;92.8;0.922023;174.43;168.65;4.359233;4.0;;83.3;0.848303;253.26;252.53;4.026926;3.4;;83.3;0.848303;253.26;252.53;4.026926;3.4;;97.7;0.981108;230.64;233.64;4.404667;4.3;;84.9;0.849427;229.29;227.4;4.278167;3.6;;81.6;0.820971;228.13;222.03;4.169333;3.4;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703867;Cariri do Tocantins;997799.584;249014.12;925418.871;230950.55;517714.913;115073.33;102970.949;84143.397;169030.855;43630.101;399775.303;117939.61;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;98.0;0.981824;198.5;185.43;5.123675;5.0;;98.0;0.981824;198.5;185.43;5.123675;5.0;;100.0;1.0;254.68;259.03;4.144175;4.1;;100.0;1.0;254.68;259.03;4.144175;4.1;;100.0;1.0;246.78;225.33;4.535167;4.5;;98.3;0.983901;248.08;240.07;4.8025;4.7;;97.5;0.976028;248.96;250.15;4.985167;4.9;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703883;Carmolândia;73171.83;33244.81;60121.345;27315.47;69222.483;26350.39;30368.198;1515.784;8687.681;26754.248;67325.911;1896.572;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;6;True;87.9;0.8749;180.03;174.86;4.579012;4.0;;87.9;0.8749;180.03;174.86;4.579012;4.0;;97.6;0.980249;268.9;287.68;4.772786;4.7;;97.6;0.980249;268.9;287.68;4.772786;4.7;;;;;;;;;89.4;0.899923;238.81;262.55;5.022667;4.5;;88.3;0.885788;238.81;262.55;5.022667;4.4;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703891;Carrasco Bonito;56192.017;16935.51;75057.448;22621.29;50561.097;12139.52;9489.942;1682.439;5849.293;32512.97;49534.645;1026.453;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;7;True;93.3;0.934498;174.69;168.48;4.361104;4.1;;93.3;0.934498;174.69;168.48;4.361104;4.1;;96.4;0.969162;254.44;245.79;3.942601;3.8;;96.4;0.969162;254.44;245.79;3.942601;3.8;;94.0;0.947979;236.84;237.47;4.571833;4.3;;94.3;0.943985;234.06;234.7;4.479333;4.2;;94.6;0.943171;227.11;227.78;4.248167;4.0;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1703909;Caseara;474487.896;97893.11;447727.273;92372.04;389492.608;70637.03;284573.842;8939.621;41881.234;44418.461;379813.158;9679.45;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;96.2;0.961386;178.25;170.86;4.472316;4.3;;96.2;0.961386;178.25;170.86;4.472316;4.3;;99.5;0.995629;243.98;231.54;3.582367;3.6;;99.5;0.995629;243.98;231.54;3.582367;3.6;;99.4;0.993964;236.2;240.12;4.605333;4.6;;99.4;0.993964;236.2;240.12;4.605333;4.6;;;;;;;;;;;;;;;;;;;;;;
1;Norte;17;TO;Tocantins;1704105;Centenário;109325.329;51302.36;79763.643;37430.15;64556.878;21765.64;30022.636;1229.852;6877.691;24713.608;62843.787;1713.091;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;7;True;100.0;1.0;174.18;174.35;4.458099;4.5;;100.0;1.0;174.18;174.35;4.458099;4.5;;100.0;1.0;237.11;240.78;3.624202;3.6;;100.0;1.0;237.11;240.78;3.624202;3.6;;100.0;1.0;218.09;217.4;3.924833;3.9;;100.0;1.0;218.01;215.21;3.887;3.9;;100.0;1.0;217.93;213.13;3.851;3.9;;;;;;;;;;;;;;;
