region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4
2;Nordeste;24;RN;Rio Grande do Norte;2403202;Doutor Severiano;106163.588;15071.49;91968.58;13056.3;78554.809;11114.15;5558.551;1492.497;19755.442;47602.235;74408.725;4146.083;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;76.0;0.754667;259.17;268.03;4.341967;3.3;;76.0;0.754667;259.17;268.03;4.341967;3.3;;94.7;0.94738;264.28;257.38;5.361;5.1;;94.7;0.94738;264.28;257.38;5.361;5.1;;98.5;0.985064;232.0;225.8;6.496988;6.4;;98.5;0.985064;232.0;225.8;6.496988;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403251;Parnamirim;7608526.424;30107.02;7490687.894;29640.73;6845358.456;25121.5;84030.749;577661.777;3470184.449;1550432.405;5682309.38;1163049.076;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;76.3;0.798449;271.78;276.22;4.641679;3.7;;74.9;0.758048;259.27;266.49;4.320318;3.3;;78.6;0.786947;241.43;244.08;4.7585;3.7;;77.5;0.775422;240.5;243.5;4.733333;3.7;;92.6;0.926465;195.99;190.02;5.159229;4.8;;92.6;0.926465;195.99;190.02;5.159229;4.8;;71.2;0.700247;235.33;240.24;4.592833;3.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403301;Encanto;75043.617;12474.01;70242.212;11675.9;62291.545;10934.1;3252.606;2314.155;15738.785;38366.46;59672.005;2619.54;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;85.5;0.862389;274.16;290.43;4.887831;4.2;;85.5;0.862389;274.16;290.43;4.887831;4.2;;72.8;0.729584;255.43;259.71;5.252333;3.8;;76.8;0.769604;254.76;264.16;5.315333;4.1;;93.7;0.936453;214.06;207.43;5.820622;5.5;;93.7;0.936453;214.06;207.43;5.820622;5.5;;87.8;0.875518;253.53;272.43;5.432667;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403400;Equador;90161.203;16821.12;85665.852;15982.43;81975.601;13518.4;1958.988;11891.202;21594.719;40623.236;76068.144;5907.457;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;6;True;73.2;0.735271;253.01;262.66;4.175061;3.1;;73.2;0.735271;253.01;262.66;4.175061;3.1;;90.5;0.899745;241.9;252.47;4.906167;4.4;;86.7;0.863975;238.27;248.6;4.781167;4.1;;97.9;0.978325;216.47;216.64;6.034069;5.9;;97.9;0.978325;216.47;216.64;6.034069;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403509;Espírito Santo;126681.844;11928.61;113843.928;10728.86;97584.237;9326.6;4803.379;3117.344;22482.013;61582.183;91984.919;5599.318;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;5;True;;;;;;;;;;;;;;;;;;;;;;79.6;0.813151;235.91;244.73;4.677333;3.8;;84.4;0.842845;174.39;164.81;4.288652;3.6;;84.6;0.838958;179.0;169.16;4.45572;3.7;;84.1;0.826207;235.91;244.73;4.677333;3.9;;81.6;0.816;167.22;158.06;4.029092;3.3;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403608;Extremoz;986507.921;16005.64;844764.589;13720.17;570417.878;19480.15;14468.523;83819.707;221907.311;190175.954;510371.494;60046.384;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;8;True;82.2;0.826476;246.18;260.74;4.050392;3.3;;82.2;0.826476;246.18;260.74;4.050392;3.3;;81.4;0.825369;230.78;238.89;4.4945;3.7;;81.5;0.820046;231.55;239.65;4.52;3.7;;91.5;0.912018;186.08;182.01;4.824471;4.4;;91.8;0.911777;188.08;186.28;4.940275;4.5;;81.9;0.80752;232.68;240.74;4.557;3.7;;89.9;0.913048;181.32;171.84;4.548722;4.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403707;Felipe Guerra;302413.019;48316.51;396782.042;66798.32;173824.854;28927.42;5087.498;81301.461;40754.34;42662.128;169805.428;4019.425;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;94.4;0.94459;253.71;249.35;3.985641;3.8;;94.4;0.94459;253.71;249.35;3.985641;3.8;;91.1;0.916277;231.19;245.4;4.609833;4.2;;90.3;0.900573;242.5;249.81;4.871833;4.4;;96.3;0.958124;215.54;196.67;5.65323;5.4;;96.3;0.958124;215.54;196.67;5.65323;5.4;;88.5;0.897502;251.64;253.37;5.0835;4.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403756;Fernando Pedroza;61993.688;21100.64;43861.617;14929.07;39068.822;12680.57;1307.553;1768.245;10632.512;23689.474;37397.783;1671.039;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;88.8;0.867238;217.77;223.22;4.0165;3.5;;87.1;0.864833;221.55;227.36;4.1485;3.6;;86.7;0.871486;180.69;165.31;4.417972;3.9;;85.5;0.827379;184.95;170.4;4.591815;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403806;Florânia;152502.371;14957.08;137719.042;13507.16;120491.664;12330.3;13214.351;10284.601;32502.69;56102.56;112104.202;8387.462;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;80.8;0.814714;253.3;259.44;4.130931;3.4;;80.8;0.814714;253.3;259.44;4.130931;3.4;;;;;;;;;90.6;0.902864;228.99;244.11;4.551667;4.1;;97.3;0.973221;182.1;176.54;4.649062;4.5;;97.0;0.966761;190.56;180.45;4.881603;4.7;;89.1;0.881006;228.11;243.61;4.528667;4.0;;98.1;0.982188;173.91;172.75;4.423855;4.3;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403905;Francisco Dantas;42580.021;15770.38;36903.574;13667.99;32757.665;11694.99;3206.71;1081.859;6639.542;20834.118;31762.229;995.436;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;88.5;0.888621;256.23;255.53;4.11355;3.7;;88.5;0.888621;256.23;255.53;4.11355;3.7;;;;;;;;;79.3;0.779951;252.63;261.18;5.230167;4.1;;95.7;0.952924;201.21;197.84;5.401029;5.1;;95.7;0.952924;201.21;197.84;5.401029;5.1;;85.7;0.845257;260.73;261.23;5.366;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404002;Frutuoso Gomes;58993.607;14311.89;52613.892;12764.17;44911.035;11185.81;2008.733;2283.759;13144.746;24771.15;42208.388;2702.647;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;92.3;0.925306;252.61;263.36;4.179922;3.9;;92.3;0.925306;252.61;263.36;4.179922;3.9;;76.5;0.800373;236.83;223.62;4.340833;3.5;;85.1;0.86067;271.54;265.63;5.6195;4.8;;92.0;0.905646;209.68;186.17;5.350489;4.8;;92.3;0.892462;192.42;169.18;4.71219;4.2;;90.8;0.913504;281.87;278.15;6.000333;5.5;;91.4;0.892184;233.42;209.54;6.228451;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404101;Galinhos;165672.36;78741.62;124331.886;59093.1;162615.844;56016.48;28639.717;78753.814;19905.775;26292.385;153591.691;9024.152;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;6;True;81.7;0.817865;250.84;248.84;3.937698;3.2;;81.7;0.817865;250.84;248.84;3.937698;3.2;;83.8;0.844505;220.65;196.32;3.616167;3.1;;83.8;0.844505;220.65;196.32;3.616167;3.1;;97.6;0.977371;177.01;170.99;4.451015;4.4;;97.6;0.977371;177.01;170.99;4.451015;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404200;Goianinha;646382.961;24171.98;658982.86;24643.16;546569.827;20240.33;42508.16;75316.165;199598.908;176851.905;494275.138;52294.689;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;5;True;;;;;;;;;;;;;;;79.9;0.79607;226.22;231.08;4.288333;3.4;;79.1;0.7888;224.86;230.22;4.251333;3.4;;91.1;0.912916;193.8;185.74;5.039617;4.6;;91.1;0.912916;193.8;185.74;5.039617;4.6;;74.5;0.744741;218.99;226.5;4.0915;3.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404309;Governador Dix-Sept Rosado;595842.144;49936.49;600065.858;50265.19;386258.856;29451.69;33017.162;171945.783;80074.257;82795.481;367832.682;18426.174;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;8;True;68.1;0.65141;260.37;261.31;4.258223;2.8;;68.1;0.65141;260.37;261.31;4.258223;2.8;;69.4;0.710753;238.85;245.4;4.7375;3.4;;72.0;0.721929;248.12;258.97;5.118167;3.7;;92.3;0.929401;186.94;180.06;4.805428;4.5;;90.7;0.915038;179.94;170.68;4.501295;4.1;;75.8;0.739793;252.33;265.14;5.291167;3.9;;100.0;1.0;206.09;205.72;5.637432;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404408;Grossos;185921.039;18734.49;164487.638;16574.73;158307.973;15018.31;3781.978;28639.965;45728.183;67522.582;145672.708;12635.265;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;8;True;76.8;0.770282;260.26;269.08;4.372995;3.4;;76.8;0.770282;260.26;269.08;4.372995;3.4;;76.5;0.767938;218.01;231.06;4.151167;3.2;;80.6;0.80132;229.58;241.69;4.521167;3.6;;93.9;0.940073;204.65;188.69;5.300314;5.0;;94.1;0.944161;195.0;181.87;4.992154;4.7;;86.7;0.868369;239.34;250.66;4.833333;4.2;;93.5;0.918056;221.2;200.37;5.828518;5.4;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404507;Guamaré;2581922.04;168808.24;2748777.481;179717.39;2042132.536;125584.68;41292.566;1471019.516;258286.927;190762.935;1961361.945;80770.592;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;72.0;0.755357;256.11;263.93;4.237613;3.2;;72.0;0.755357;256.11;263.93;4.237613;3.2;;80.9;0.811681;233.84;233.65;4.458167;3.6;;80.9;0.811681;233.84;233.65;4.458167;3.6;;92.5;0.921241;192.51;194.41;5.172635;4.8;;92.5;0.921241;192.51;194.41;5.172635;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404606;Ielmo Marinho;168954.297;14546.22;157087.929;13524.57;140718.395;10027.68;16512.932;2968.207;28023.275;86470.097;133974.51;6743.885;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;67.9;0.675348;215.59;213.37;3.816;2.6;;69.0;0.689662;215.59;213.37;3.816;2.6;;92.5;0.916916;188.33;186.18;4.943228;4.5;;92.6;0.917189;188.33;186.18;4.943228;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404705;Ipanguaçu;263824.959;18669.94;215667.32;15262.0;196498.337;12468.96;48340.661;7934.587;40825.904;86021.883;183123.036;13375.302;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;8;True;83.2;0.845488;287.49;295.15;5.145708;4.4;;75.9;0.772443;244.51;254.46;3.932925;3.0;;77.3;0.772781;218.67;221.04;3.995167;3.1;;78.1;0.781058;221.24;230.79;4.2005;3.3;;95.4;0.952149;189.32;186.49;4.967757;4.7;;97.5;0.973902;176.97;184.06;4.687888;4.6;;82.0;0.820187;226.09;249.16;4.5875;3.8;;84.9;0.847015;203.67;189.32;5.293067;4.5;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404804;Ipueira;42669.397;20967.76;37971.338;18659.13;34928.891;15427.96;4817.159;1490.933;7639.968;19281.052;33229.113;1699.778;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;91.1;0.888554;273.65;258.37;5.533667;4.9;;91.1;0.888554;273.65;258.37;5.533667;4.9;;98.2;0.983151;271.29;249.8;7.683161;7.6;;98.2;0.983151;271.29;249.8;7.683161;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404853;Itajá;179987.862;24682.92;145395.32;19939.02;99443.547;13014.47;3287.114;10197.641;32214.416;44884.997;90584.169;8859.378;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;5;True;;;;;;;;;;;;;;;94.2;0.941845;206.53;210.33;3.614333;3.4;;91.5;0.914776;210.33;216.0;3.772167;3.5;;97.0;0.970818;194.88;189.34;5.125682;5.0;;97.0;0.970818;194.88;189.34;5.125682;5.0;;85.7;0.849079;218.63;228.35;4.116333;3.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2404903;Itaú;90976.149;17100.78;84154.825;15818.58;73781.1;12471.45;6545.753;2925.706;22670.622;36168.354;68310.434;5470.666;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;73.1;0.741492;244.87;244.0;3.781394;2.8;;73.1;0.741492;244.87;244.0;3.781394;2.8;;73.6;0.735994;242.9;250.44;4.889;3.6;;73.6;0.735994;242.9;250.44;4.889;3.6;;95.6;0.956238;204.29;197.35;5.450899;5.2;;95.8;0.95946;207.08;196.79;5.493961;5.3;;;;;;;;;95.3;0.949312;199.22;198.37;5.372688;5.1;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405009;Jaçanã;100644.236;12847.11;91187.893;11640.02;86388.866;9248.35;6103.069;3671.214;19724.323;52811.789;82310.395;4078.471;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;5;True;;;;;;;;;;;;;;;80.9;0.799808;257.38;262.51;5.3315;4.3;;80.8;0.816327;257.38;262.51;5.3315;4.4;;97.7;0.975292;222.92;206.22;5.967706;5.8;;96.6;0.953985;228.04;205.64;6.05487;5.8;;;;;;;;;100.0;1.0;217.69;206.81;5.878624;5.9;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405108;Jandaíra;363648.175;55417.28;234017.45;35662.52;101428.753;14684.92;8303.493;3878.162;22218.021;48264.933;82664.61;18764.143;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;3;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.4;0.961927;182.13;180.03;4.713089;4.5;;95.4;0.947345;177.36;173.4;4.501513;4.3;;;;;;;;;99.1;0.991736;192.39;194.32;5.168709;5.1;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405207;Janduís;104811.848;22084.25;84487.825;17801.9;84497.183;16162.43;4413.621;24351.784;16287.133;36182.504;81235.042;3262.141;Administração, defesa, educação e saúde públicas e seguridade social;Construção;Demais serviços;8;True;82.9;0.836304;259.36;269.9;4.37263;3.7;;82.9;0.836304;259.36;269.9;4.37263;3.7;;85.8;0.827409;220.98;259.19;4.6695;3.9;;87.5;0.868908;247.21;265.71;5.215333;4.5;;96.7;0.969709;201.03;195.99;5.363958;5.2;;99.0;0.991287;189.8;184.84;4.946917;4.9;;90.0;0.897497;269.55;271.26;5.680167;5.1;;91.8;0.923208;215.83;210.68;5.913491;5.5;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405306;Januário Cicco;102924.442;11980.5;96939.134;10710.32;84898.647;8189.32;3235.097;3843.262;17635.204;55623.095;80336.658;4561.989;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;65.1;0.680778;251.15;249.54;3.952531;2.7;;65.1;0.680778;251.15;249.54;3.952531;2.7;;71.3;0.709206;238.57;248.59;4.786;3.4;;71.3;0.709206;238.57;248.59;4.786;3.4;;87.1;0.871068;205.36;190.88;5.353682;4.7;;87.1;0.871068;205.36;190.88;5.353682;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405405;Japi;69177.462;13519.14;58421.372;11417.11;51546.731;10445.13;2327.261;1895.655;11356.654;34371.524;49951.094;1595.637;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;8;True;84.9;0.849976;261.18;253.16;4.147593;3.5;;84.9;0.849976;261.18;253.16;4.147593;3.5;;69.6;0.679797;231.88;241.02;4.548333;3.1;;74.5;0.73359;223.81;228.93;4.212333;3.1;;90.7;0.903323;174.36;172.82;4.433715;4.0;;89.1;0.883562;163.86;155.53;3.91897;3.5;;78.6;0.780105;217.08;218.85;3.932167;3.1;;95.8;0.959255;195.03;206.83;5.446545;5.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405504;Jardim de Angicos;69279.968;28428.38;62530.257;25658.7;64390.78;24765.68;5032.359;27698.055;6117.561;22687.045;61535.02;2855.759;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;80.9;0.799208;241.75;241.45;3.6994;3.0;;80.9;0.799208;241.75;241.45;3.6994;3.0;;71.8;0.730845;220.28;230.89;4.186167;3.1;;71.8;0.730845;220.28;230.89;4.186167;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405603;Jardim de Piranhas;276160.76;19758.23;243966.448;17454.85;213313.206;14179.29;20914.829;21274.924;65103.463;89061.482;196354.698;16958.507;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;80.1;0.81379;282.79;279.23;4.841374;3.9;;80.1;0.81379;282.79;279.23;4.841374;3.9;;84.4;0.841991;230.32;230.89;4.3535;3.7;;84.4;0.841991;230.32;230.89;4.3535;3.7;;91.4;0.907945;203.18;186.97;5.240988;4.8;;90.1;0.885507;201.71;185.9;5.19348;4.6;;;;;;;;;96.8;0.973941;207.6;190.19;5.383885;5.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405702;Jardim do Seridó;244663.038;20992.11;237956.457;20416.68;207991.093;16777.53;17298.793;30303.853;68528.159;71059.012;187189.817;20801.276;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;8;True;88.9;0.890427;264.13;269.6;4.435133;3.9;;88.9;0.890427;264.13;269.6;4.435133;3.9;;88.7;0.885693;263.0;253.74;5.279;4.7;;89.5;0.899212;265.54;258.38;5.398667;4.9;;97.3;0.973287;229.39;208.61;6.134634;6.0;;96.3;0.962512;219.5;200.49;5.798257;5.6;;91.4;0.928262;271.3;268.91;5.670167;5.3;;100.0;1.0;248.04;223.91;6.768731;6.8;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405801;João Câmara;1527021.89;45870.29;1419595.638;42643.31;1269832.854;35911.56;21379.392;712023.314;241849.751;222640.301;1197892.759;71940.095;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;78.3;0.819555;269.13;264.51;4.42916;3.6;;74.4;0.760622;241.71;238.68;3.657371;2.8;;83.1;0.835532;199.11;210.03;3.485667;2.9;;84.0;0.840344;204.16;209.54;3.561667;3.0;;97.1;0.971502;176.49;171.19;4.444728;4.3;;97.1;0.971502;176.49;171.19;4.444728;4.3;;86.4;0.785922;209.57;209.02;3.643167;2.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2405900;João Dias;33800.199;16281.41;28716.646;13832.68;27990.632;10550.56;1587.07;559.549;5316.071;19827.499;27290.189;700.443;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;92.2;0.902164;256.59;247.76;4.002288;3.6;;92.2;0.902164;256.59;247.76;4.002288;3.6;;84.6;0.838722;235.98;242.64;4.643667;3.9;;84.6;0.838722;235.98;242.64;4.643667;3.9;;85.3;0.851039;192.23;177.6;4.861655;4.1;;85.3;0.851039;192.23;177.6;4.861655;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2406007;José da Penha;88302.194;15216.65;77868.343;13418.64;67413.352;11347.14;5960.031;2133.786;17592.05;38241.467;63927.334;3486.018;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;76.4;0.781247;252.76;275.13;4.358227;3.4;;76.4;0.781247;252.76;275.13;4.358227;3.4;;78.8;0.78088;233.8;234.71;4.475167;3.5;;83.6;0.832957;243.81;249.72;4.892167;4.1;;97.3;0.97343;203.71;186.88;5.249466;5.1;;97.3;0.97343;203.71;186.88;5.249466;5.1;;92.2;0.922867;249.88;258.82;5.145;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2406106;Jucurutu;442765.414;24884.25;391756.56;22017.45;315838.141;17225.97;36871.056;54304.954;87738.961;104650.356;283565.327;32272.814;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;5;True;;;;;;;;;;;;;;;82.1;0.813984;230.83;234.54;4.422833;3.6;;83.2;0.827861;235.0;240.91;4.5985;3.8;;95.1;0.951331;195.87;190.92;5.173303;4.9;;94.6;0.945386;195.87;190.92;5.173303;4.9;;85.2;0.853584;249.73;263.42;5.219167;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2406155;Jundiá;47290.914;12648.01;47189.315;12593.89;42146.913;10683.63;3326.133;1184.621;7499.475;29090.205;41100.435;1046.479;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.6;0.884443;192.79;186.69;5.037615;4.5;;87.6;0.884443;192.79;186.69;5.037615;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2406205;Lagoa d'Anta;89996.361;13817.96;81851.211;12301.05;70837.262;10339.7;2179.942;2514.253;19366.89;43222.273;67283.358;3553.904;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;82.1;0.835681;251.8;252.39;4.004324;3.3;;82.1;0.835681;251.8;252.39;4.004324;3.3;;;;;;;;;86.2;0.870058;226.86;228.78;4.260667;3.7;;94.8;0.943602;176.31;168.21;4.387111;4.1;;;;;;;;;94.2;0.944631;251.84;250.77;5.0435;4.8;;100.0;1.0;195.43;185.53;5.066906;5.1;;;;;;;;;;;;;;;
