region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
2;Nordeste;25;PB;Paraíba;2502607;Igaracy;73095.362;12941.81;64888.786;11488.81;60876.703;9992.89;7634.504;3061.889;13524.898;34268.301;58489.592;2387.11;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;91.6;0.916167;261.1;253.25;4.147817;3.8;;91.6;0.916167;261.1;253.25;4.147817;3.8;;97.4;0.972586;194.78;177.87;4.915228;4.8;;97.4;0.972586;194.78;177.87;4.915228;4.8;;91.8;0.915816;249.34;246.86;4.936667;4.5;;90.7;0.901581;248.83;245.67;4.908333;4.4;;95.2;0.955158;251.36;251.46;5.047;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502706;Borborema;80671.479;19143.68;73307.952;17396.29;69315.43;13051.3;20521.211;3005.073;11414.743;32761.143;67702.17;1613.26;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;92.7;0.930241;254.89;263.2;4.20955;3.9;;92.7;0.930241;254.89;263.2;4.20955;3.9;;91.9;0.913503;170.37;175.78;4.411389;4.0;;91.9;0.913503;170.37;175.78;4.411389;4.0;;80.2;0.807718;215.82;219.29;3.9185;3.2;;77.7;0.781349;217.34;220.26;3.96;3.1;;86.5;0.864042;212.4;217.13;3.8255;3.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502805;Brejo do Cruz;207305.21;15228.47;169245.167;12432.61;147569.408;10328.93;7228.885;8680.806;45093.064;77951.276;138954.031;8615.377;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;87.2;0.877961;260.15;263.15;4.282678;3.8;;87.2;0.877961;260.15;263.15;4.282678;3.8;;99.9;0.998592;219.72;204.16;5.869183;5.9;;99.9;0.998592;219.72;204.16;5.869183;5.9;;98.9;0.989471;253.9;255.53;5.157167;5.1;;98.9;0.989471;253.9;255.53;5.157167;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502904;Brejo dos Santos;79111.285;13777.65;71212.473;12402.03;64523.189;9958.82;3311.93;3579.272;16739.924;38201.851;61832.977;2690.212;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;79.1;0.777308;264.49;278.28;4.57013;3.6;;79.1;0.777308;264.49;278.28;4.57013;3.6;;96.3;0.961095;202.18;200.59;5.469541;5.3;;96.3;0.961095;202.18;200.59;5.469541;5.3;;81.2;0.803999;238.89;248.94;4.797167;3.9;;80.4;0.799783;238.89;248.94;4.797167;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503001;Caaporã;545157.242;25723.46;456330.217;21532.12;416707.206;18873.46;21187.251;105499.167;113931.074;122796.705;363414.197;53293.009;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Demais serviços;6;True;77.6;0.77514;240.57;240.98;3.675791;2.8;;77.6;0.77514;240.57;240.98;3.675791;2.8;;90.7;0.904236;186.95;170.8;4.637255;4.2;;90.7;0.904236;186.95;170.8;4.637255;4.2;;84.8;0.849646;221.95;225.32;4.121167;3.5;;84.8;0.849646;221.95;225.32;4.121167;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503100;Cabaceiras;171068.677;32065.36;143538.256;26905.02;116783.766;20452.5;65120.492;3413.118;13030.615;31714.071;113278.296;3505.47;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.0;0.954312;283.46;278.67;4.842401;4.6;;95.0;0.954312;283.46;278.67;4.842401;4.6;;100.0;1.0;272.37;248.45;7.679226;7.7;;100.0;1.0;272.37;248.45;7.679226;7.7;;97.9;0.979325;277.11;264.89;5.7;5.6;;100.0;1.0;277.11;264.89;5.7;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503209;Cabedelo;4092777.006;61527.94;3605029.086;54195.48;3137677.146;44969.79;4911.02;541834.824;1507457.959;432132.182;2486335.985;651341.162;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;80.3;0.806444;260.55;269.15;4.378116;3.5;;74.0;0.743493;254.41;261.58;4.178557;3.1;;99.1;0.991594;211.92;206.06;5.754873;5.7;;99.3;0.992791;212.13;206.33;5.76379;5.7;;87.0;0.873789;240.03;253.47;4.891667;4.3;;89.0;0.895682;243.36;255.64;4.983333;4.5;;73.1;0.724635;218.96;239.76;4.312;3.1;;;;;;;;;95.6;0.958838;276.36;288.64;4.891933;4.7;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503308;Cachoeira dos Índios;153125.239;16733.17;134515.298;14699.52;125141.305;12074.61;7338.866;4674.298;46869.594;52426.71;111309.469;13831.837;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;4;True;;;;;;;;;;;;;;;97.9;0.981241;185.61;181.54;4.806956;4.7;;97.9;0.981241;185.61;181.54;4.806956;4.7;;91.4;0.912544;237.09;241.21;4.638333;4.2;;91.4;0.912544;237.09;241.21;4.638333;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503407;Cacimba de Areia;45668.953;13876.92;41057.647;12475.74;39216.719;10576.25;5835.651;2393.337;7391.256;22468.597;38088.841;1127.878;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;243.89;244.57;3.776163;3.8;;100.0;1.0;243.89;244.57;3.776163;3.8;;97.2;0.969254;206.57;206.65;5.663501;5.5;;97.2;0.969254;206.57;206.65;5.663501;5.5;;96.7;0.965301;233.59;237.65;4.520667;4.4;;96.7;0.965301;233.59;237.65;4.520667;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503506;Cacimba de Dentro;179298.703;11161.52;160536.653;9993.57;154292.868;8986.71;13291.231;5200.336;36418.161;92587.986;147497.713;6795.155;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;81.9;0.827031;262.68;275.21;4.49875;3.7;;81.9;0.827031;262.68;275.21;4.49875;3.7;;95.5;0.954965;210.05;200.36;5.61555;5.4;;95.5;0.954965;210.05;200.36;5.61555;5.4;;84.3;0.841756;242.39;251.45;4.897333;4.1;;83.8;0.83647;242.98;250.05;4.883833;4.1;;86.8;0.845328;240.58;255.81;4.939833;4.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503555;Cacimbas;84005.404;11630.26;76001.076;10522.09;67250.752;9308.06;4919.518;2578.359;13795.455;43815.954;65109.285;2141.467;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.2;0.963865;256.73;264.09;4.248716;4.1;;96.2;0.963865;256.73;264.09;4.248716;4.1;;93.0;0.928902;182.79;171.36;4.568048;4.2;;93.0;0.928902;182.79;171.36;4.568048;4.2;;90.8;0.908642;209.87;220.77;3.844;3.5;;90.8;0.908642;209.87;220.77;3.844;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503605;Caiçara;83427.99;12636.78;75520.96;11439.1;65797.414;9161.43;5684.612;2951.494;15554.614;38917.896;63108.615;2688.799;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;95.1;0.95731;269.53;280.93;4.680587;4.5;;95.1;0.95731;269.53;280.93;4.680587;4.5;;91.1;0.90924;202.08;182.38;5.136541;4.7;;91.1;0.90924;202.08;182.38;5.136541;4.7;;81.8;0.818556;245.81;236.64;4.7075;3.9;;81.8;0.818297;250.25;243.21;4.891;4.0;;81.8;0.830276;228.3;210.79;3.984833;3.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503704;Cajazeiras;1808446.516;28597.01;1425034.486;22534.11;1231837.204;19685.46;19795.65;117304.897;604188.208;333274.696;1074563.451;157273.753;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;9;True;84.5;0.845697;277.25;279.12;4.761918;4.0;;81.9;0.81975;263.9;267.52;4.400765;3.6;;99.8;0.99759;215.72;207.85;5.859938;5.8;;99.7;0.997387;212.35;203.27;5.712352;5.7;;96.0;0.959063;237.66;245.83;4.724833;4.5;;99.2;0.991489;240.98;247.72;4.811667;4.8;;86.5;0.873483;234.12;243.81;4.632167;4.0;;100.0;1.0;242.74;244.59;7.043586;7.0;;95.5;0.954675;329.73;324.69;6.181182;5.9;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503753;Cajazeirinhas;51075.078;18640.54;44211.564;16135.61;42139.939;13099.14;7218.526;2348.227;7273.313;24113.975;40954.041;1185.898;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.6;0.956397;266.37;265.58;4.406414;4.2;;95.6;0.956397;266.37;265.58;4.406414;4.2;;95.8;0.963313;204.71;182.56;5.190005;5.0;;95.8;0.963313;204.71;182.56;5.190005;5.0;;85.6;0.85567;261.16;253.08;5.237333;4.5;;85.6;0.85567;261.16;253.08;5.237333;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503803;Caldas Brandão;92129.365;16014.14;81716.29;14204.12;74926.873;12329.58;6365.926;6095.629;21819.919;35210.131;69491.605;5435.269;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;256.6;264.05;4.246291;4.2;;100.0;1.0;256.6;264.05;4.246291;4.2;;96.7;0.962712;197.01;193.56;5.243058;5.0;;96.7;0.962712;197.01;193.56;5.243058;5.0;;85.6;0.855877;236.04;237.37;4.556833;3.9;;85.6;0.856769;239.62;231.15;4.512833;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2503902;Camalaú;87713.432;14414.7;76257.286;12532.01;71860.25;11881.66;6732.514;3660.743;20804.72;36370.53;67568.508;4291.743;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;278.65;289.39;4.935323;4.9;;100.0;1.0;278.65;289.39;4.935323;4.9;;99.4;0.993572;218.91;203.36;5.839179;5.8;;99.4;0.993572;218.91;203.36;5.839179;5.8;;92.9;0.931053;242.63;249.18;4.8635;4.5;;92.9;0.931053;242.63;249.18;4.8635;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504009;Campina Grande;12908743.351;30780.61;11505703.722;27435.1;10349781.259;25009.74;36425.233;1953755.939;4765996.341;2081468.419;8837645.932;1512135.328;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;81.3;0.81663;272.21;283.65;4.758946;3.9;;80.4;0.808915;267.24;279.6;4.628514;3.7;;97.3;0.973484;207.41;200.73;5.571895;5.4;;97.1;0.972067;207.22;200.41;5.562451;5.4;;83.9;0.839671;242.15;248.2;4.839167;4.1;;87.1;0.87474;241.9;248.05;4.8325;4.2;;81.1;0.810492;242.29;248.28;4.842833;3.9;;100.0;1.0;210.35;205.58;5.716184;5.7;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504033;Capim;101591.928;14575.6;87593.068;12567.15;75876.451;11299.55;10683.157;3063.264;18179.847;40307.953;72234.22;3642.231;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;85.3;0.855811;271.55;277.49;4.657461;4.0;;85.3;0.855811;271.55;277.49;4.657461;4.0;;96.8;0.966407;200.47;188.65;5.219816;5.0;;96.8;0.966407;200.47;188.65;5.219816;5.0;;84.7;0.85199;237.31;244.56;4.697833;4.0;;84.7;0.85199;237.31;244.56;4.697833;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504074;Caraúbas;55068.396;13962.58;47319.853;11997.93;42316.594;10061.01;4099.195;1796.591;9243.148;25652.767;40791.701;1524.892;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;87.0;0.87458;281.29;266.93;4.636175;4.1;;87.0;0.87458;281.29;266.93;4.636175;4.1;;98.0;0.979745;220.68;219.32;6.163139;6.0;;98.0;0.979745;220.68;219.32;6.163139;6.0;;91.0;0.912303;261.75;249.3;5.184167;4.7;;90.7;0.909461;261.75;249.3;5.184167;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504108;Carrapateira;39801.594;17215.22;34001.012;14706.32;31011.398;11426.45;1847.953;1293.333;6400.24;20786.902;30328.428;682.97;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.7;0.985597;296.36;287.41;5.154419;5.1;;98.7;0.985597;296.36;287.41;5.154419;5.1;;97.3;0.974504;253.54;223.53;6.866784;6.7;;97.3;0.974504;253.54;223.53;6.866784;6.7;;88.5;0.879098;278.75;274.94;5.894833;5.2;;88.5;0.879098;278.75;274.94;5.894833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504157;Casserengue;83914.327;12180.92;75140.165;10907.27;70121.843;9312.33;5409.777;2817.356;14975.404;44104.689;67307.226;2814.617;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;98.0;0.979377;228.92;211.22;6.173119;6.0;;98.0;0.979377;228.92;211.22;6.173119;6.0;;93.1;0.931316;247.55;251.02;4.976167;4.6;;93.1;0.931316;247.55;251.02;4.976167;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504207;Catingueira;63519.478;14143.73;57035.829;12700.03;53094.909;10752.31;5471.757;3279.052;11457.424;30440.652;50648.884;2446.025;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.0;0.938715;263.18;259.32;4.267898;4.0;;94.0;0.938715;263.18;259.32;4.267898;4.0;;97.2;0.974517;192.73;177.67;4.87247;4.7;;97.2;0.974517;192.73;177.67;4.87247;4.7;;88.3;0.887382;235.35;229.71;4.417667;3.9;;88.3;0.887382;235.35;229.71;4.417667;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504306;Catolé do Rocha;622714.09;20309.65;568709.117;18548.29;506808.837;16444.69;14234.588;48007.531;228296.45;158141.683;448680.252;58128.585;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;92.6;0.927403;283.76;285.52;4.949159;4.6;;91.4;0.916454;267.89;270.62;4.503212;4.1;;97.5;0.975961;198.43;190.58;5.215976;5.1;;97.5;0.975961;198.43;190.58;5.215976;5.1;;94.0;0.941511;244.26;246.99;4.854167;4.6;;93.6;0.937703;244.26;246.99;4.854167;4.6;;;;;;;;;;;;;;;;94.5;0.944975;309.92;310.09;5.684389;5.4;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504355;Caturité;87217.458;16600.2;75914.273;14448.85;61814.279;12620.31;11730.869;4456.865;12216.792;30536.775;58941.3;2872.98;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;89.7;0.889884;267.39;275.04;4.562357;4.1;;89.7;0.889884;267.39;275.04;4.562357;4.1;;97.6;0.977273;203.81;196.49;5.426102;5.3;;97.6;0.977273;203.81;196.49;5.426102;5.3;;89.5;0.895322;224.87;240.24;4.4185;4.0;;89.5;0.895322;224.87;240.24;4.4185;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504405;Conceição;257650.7;14110.11;234852.664;12861.59;209556.099;11011.88;16114.948;10610.018;66803.083;103228.735;196756.784;12799.315;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;77.6;0.780564;264.82;263.57;4.354555;3.4;;77.6;0.780564;264.82;263.57;4.354555;3.4;;98.7;0.987684;189.09;178.15;4.811731;4.8;;99.1;0.991105;188.98;175.48;4.761087;4.7;;87.9;0.878972;230.46;235.41;4.431167;3.9;;86.3;0.863888;231.17;235.44;4.4435;3.8;;91.1;0.910917;229.66;235.37;4.417167;4.0;;96.9;0.971317;189.47;186.86;4.977347;4.8;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504504;Condado;89036.655;13801.99;77145.862;11958.74;90622.792;13602.94;8295.525;25483.47;15983.495;37887.612;87650.102;2972.69;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;7;True;100.0;1.0;277.08;281.24;4.791267;4.8;;100.0;1.0;277.08;281.24;4.791267;4.8;;95.5;0.966682;189.84;182.92;4.912772;4.7;;95.5;0.966682;189.84;182.92;4.912772;4.7;;84.9;0.854991;242.34;254.01;4.939167;4.2;;84.0;0.846449;238.02;248.39;4.7735;4.0;;96.3;0.969603;267.1;286.22;5.888667;5.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504603;Conde;1648300.158;59710.2;1418528.766;51386.66;1274198.467;50282.09;23858.203;241363.253;523257.292;164987.155;953465.903;320732.564;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;5;True;;;;;;;;;;;;;;;99.8;0.997598;230.72;221.91;6.401833;6.4;;99.8;0.997598;230.72;221.91;6.401833;6.4;;91.0;0.911853;242.51;249.3;4.8635;4.4;;91.0;0.912515;242.47;248.68;4.8525;4.4;;88.9;0.888452;243.48;263.53;5.116833;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504702;Congo;85464.512;17325.06;68739.727;13934.67;61917.353;12934.48;10620.142;3930.493;15505.572;28766.915;58823.123;3094.23;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.5;0.988055;264.46;270.61;4.454888;4.4;;98.5;0.988055;264.46;270.61;4.454888;4.4;;99.7;0.997577;236.82;221.28;6.506791;6.5;;99.7;0.997577;236.82;221.28;6.506791;6.5;;98.9;0.989628;252.66;252.88;5.092333;5.0;;98.9;0.989628;252.66;252.88;5.092333;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504801;Coremas;255021.268;17368.47;229337.843;15619.28;250138.181;16202.76;23867.226;90109.978;49130.727;70304.443;233412.375;16725.806;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;7;True;96.5;0.968218;290.4;282.11;4.99137;4.8;;96.5;0.968218;290.4;282.11;4.99137;4.8;;99.3;0.993151;187.6;173.39;4.696751;4.7;;99.3;0.993151;187.6;173.39;4.696751;4.7;;99.4;0.993725;239.95;237.76;4.6285;4.6;;100.0;1.0;246.43;238.97;4.756667;4.8;;97.7;0.974565;230.86;236.06;4.448667;4.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504850;Coxixola;30936.265;16960.67;26735.999;14657.89;24115.038;12379.38;1829.798;1199.133;5342.317;14801.247;23172.495;942.542;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.7;0.968481;272.85;273.43;4.614941;4.5;;96.7;0.968481;272.85;273.43;4.614941;4.5;;100.0;1.0;272.38;275.62;8.173417;8.2;;100.0;1.0;272.38;275.62;8.173417;8.2;;100.0;1.0;258.42;268.69;5.451833;5.5;;100.0;1.0;258.42;268.69;5.451833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2504900;Cruz do Espírito Santo;253013.254;14800.42;209446.964;12251.94;191763.519;10896.27;29332.307;13670.487;43195.298;96345.156;182543.247;9220.272;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;92.4;0.923653;238.98;244.62;3.707951;3.4;;92.4;0.923653;238.98;244.62;3.707951;3.4;;94.0;0.940474;180.22;172.55;4.540638;4.3;;93.6;0.93558;180.22;172.55;4.540638;4.2;;82.4;0.824388;201.73;205.26;3.449833;2.8;;79.2;0.784996;202.93;199.47;3.373333;2.6;;88.6;0.871114;200.08;213.23;3.555167;3.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505006;Cubati;102129.44;13473.54;86843.128;11456.88;76970.307;9785.19;8562.095;3590.674;16407.482;45666.707;74226.957;2743.35;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.5;0.940942;271.81;273.34;4.598987;4.3;;93.5;0.940942;271.81;273.34;4.598987;4.3;;100.0;1.0;254.09;238.37;7.147099;7.1;;100.0;1.0;254.09;238.37;7.147099;7.1;;100.0;1.0;266.06;264.82;5.514667;5.5;;100.0;1.0;266.06;264.82;5.514667;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505105;Cuité;273446.913;13867.18;242714.682;12308.67;220942.764;10867.28;24375.091;7059.5;71532.085;101954.649;204921.324;16021.44;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;76.4;0.772275;261.72;268.68;4.387513;3.4;;76.4;0.772275;261.72;268.68;4.387513;3.4;;100.0;1.0;234.07;215.42;6.347765;6.3;;100.0;1.0;234.07;215.42;6.347765;6.3;;95.9;0.961058;255.67;262.06;5.2955;5.1;;98.3;0.983314;256.73;264.43;5.352667;5.3;;93.0;0.938206;254.43;259.28;5.2285;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505204;Cuitegi;87664.047;13025.86;77090.657;11454.78;66816.871;9901.73;5235.958;3781.209;14851.833;40476.484;64345.484;2471.387;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;94.9;0.947487;243.47;243.69;3.757091;3.6;;94.9;0.947487;243.47;243.69;3.757091;3.6;;94.2;0.941036;196.09;191.4;5.186228;4.9;;94.2;0.941036;196.09;191.4;5.186228;4.9;;81.9;0.812396;219.97;228.2;4.136167;3.4;;81.9;0.812396;219.97;228.2;4.136167;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
