region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
3;Sudeste;31;MG;Minas Gerais;3118403;Conselheiro Pena;500870.997;24052.58;549039.159;26365.69;383757.235;16703.25;62904.029;20427.297;157850.581;117795.605;358977.512;24779.722;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;7;True;81.0;0.816506;286.38;285.06;4.979071;4.1;;81.0;0.816506;286.38;285.06;4.979071;4.1;;87.0;0.869779;238.3;245.37;4.727833;4.1;;88.6;0.886075;238.3;245.37;4.727833;4.2;;99.8;0.997577;212.51;197.6;5.612314;5.6;;99.8;0.99759;211.23;198.47;5.603705;5.6;;;;;;;;;99.7;0.997168;208.15;200.57;5.583108;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3118502;Consolação;36259.032;23198.36;32082.48;20526.22;31441.493;17604.42;9810.677;783.109;6962.736;12458.452;30014.974;1426.52;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.4;0.969537;271.13;280.31;4.693777;4.6;;96.4;0.969537;271.13;280.31;4.693777;4.6;;94.2;0.944595;254.77;263.18;5.299167;5.0;;94.2;0.944595;254.77;263.18;5.299167;5.0;;98.9;0.983589;247.23;222.69;6.731092;6.6;;98.9;0.983589;247.23;222.69;6.731092;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3118601;Contagem;45092392.887;72511.78;42596067.422;68497.29;36478510.812;54134.55;3052.747;9128034.834;17512659.222;2984614.419;29628361.222;6850149.59;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;9;True;80.3;0.814177;266.56;272.95;4.519412;3.7;;82.9;0.873589;271.54;278.24;4.668548;4.1;;88.2;0.88224;246.26;251.13;4.9565;4.4;;93.0;0.929378;248.02;252.17;5.003167;4.6;;97.9;0.979038;210.98;203.79;5.695661;5.6;;98.0;0.981085;212.52;205.54;5.756869;5.6;;95.3;0.951756;248.98;252.73;5.0285;4.8;;99.1;0.990989;220.21;214.32;6.063261;6.0;;;;;;;;;;;;;;;;;;;;;;;95.1;0.964143;284.39;294.57;5.093486;4.9;
3;Sudeste;31;MG;Minas Gerais;3118700;Coqueiral;279819.69;31011.82;274206.028;30389.67;234159.016;25734.59;98529.841;8097.671;70352.335;44987.9;221967.746;12191.27;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;83.5;0.84667;285.87;301.49;5.217866;4.4;;83.5;0.84667;285.87;301.49;5.217866;4.4;;84.1;0.840816;260.98;263.32;5.405;4.5;;84.1;0.840816;260.98;263.32;5.405;4.5;;99.6;0.996141;235.86;221.88;6.49938;6.5;;99.6;0.996141;235.86;221.88;6.49938;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3118809;Coração de Jesus;357956.467;14105.55;300866.462;11855.87;272831.598;10249.12;47025.978;12304.227;77463.756;120524.082;257318.043;15513.554;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;90.8;0.911277;258.48;259.47;4.204133;3.8;;90.8;0.911277;258.48;259.47;4.204133;3.8;;98.4;0.983708;239.33;243.59;4.715333;4.6;;98.3;0.982443;239.62;239.97;4.659833;4.6;;100.0;1.0;213.22;197.38;5.621864;5.6;;100.0;1.0;212.46;206.59;5.774815;5.8;;;;;;;;;100.0;1.0;212.36;207.81;5.795088;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3118908;Cordisburgo;164132.156;21748.0;147036.282;19482.75;146188.136;16420.1;41492.996;12070.761;44486.136;39498.309;137548.202;8639.934;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;94.8;0.949609;266.31;264.89;4.395242;4.2;;94.8;0.949609;266.31;264.89;4.395242;4.2;;97.5;0.974566;243.85;243.96;4.796833;4.7;;97.5;0.974566;243.85;243.96;4.796833;4.7;;100.0;1.0;223.8;213.46;6.116136;6.1;;100.0;1.0;224.36;213.68;6.130823;6.1;;;;;;;;;100.0;1.0;225.32;214.06;6.156053;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119005;Cordislândia;131187.282;40996.03;135392.875;42310.27;113743.073;32076.44;57601.668;9490.112;21813.26;20503.395;109408.435;4334.638;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;90.4;0.912398;281.7;277.65;4.802412;4.4;;90.4;0.912398;281.7;277.65;4.802412;4.4;;92.1;0.920385;234.07;232.14;4.436833;4.1;;92.1;0.920385;234.07;232.14;4.436833;4.1;;98.2;0.982356;247.79;213.21;6.569415;6.5;;98.2;0.982356;247.79;213.21;6.569415;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119104;Corinto;546843.801;23238.31;563276.462;23936.62;608967.047;25796.04;62455.655;208676.538;177180.793;113056.813;561369.798;47597.249;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;89.4;0.900506;262.89;252.83;4.16667;3.8;;89.4;0.900506;262.89;252.83;4.16667;3.8;;97.8;0.977706;236.91;239.93;4.614;4.5;;97.0;0.97009;243.3;242.38;4.761333;4.6;;99.3;0.99339;213.1;198.26;5.635574;5.6;;99.3;0.99339;213.1;198.26;5.635574;5.6;;95.4;0.952923;260.29;248.9;5.153167;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119203;Coroaci;160041.242;14704.27;135644.998;12462.79;125595.771;12690.29;20282.566;13046.513;36100.64;52547.393;121977.112;3618.659;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;7;True;87.7;0.888382;270.83;276.87;4.638067;4.1;;87.7;0.888382;270.83;276.87;4.638067;4.1;;83.5;0.834209;258.76;260.36;5.318667;4.4;;86.8;0.867709;260.27;259.5;5.3295;4.6;;100.0;1.0;213.21;206.07;5.779673;5.8;;100.0;1.0;213.21;206.07;5.779673;5.8;;94.8;0.947365;269.36;254.31;5.3945;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119302;Coromandel;2051785.006;71010.76;1876644.558;64949.28;1535202.818;54911.04;709975.262;127828.425;450088.392;145686.099;1433578.177;101624.641;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;96.0;0.961731;271.1;274.11;4.600542;4.4;;96.0;0.961731;271.1;274.11;4.600542;4.4;;98.9;0.989465;262.11;265.72;5.463833;5.4;;98.8;0.988719;257.06;260.76;5.297;5.2;;99.8;0.998187;227.69;213.49;6.190918;6.2;;99.9;0.999197;240.16;226.35;6.662713;6.7;;98.6;0.986682;244.31;248.25;4.876;4.8;;100.0;1.0;246.56;232.95;6.904851;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119401;Coronel Fabriciano;2387845.824;22798.71;2164490.137;20666.15;1995524.656;18024.95;4186.646;182863.32;1107898.952;498339.715;1793288.633;202236.023;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;83.1;0.83786;279.79;282.12;4.842502;4.1;;83.1;0.83786;279.79;282.12;4.842502;4.1;;91.9;0.919579;260.9;258.77;5.327833;4.9;;94.3;0.943171;260.6;257.79;5.3065;5.0;;99.7;0.997597;232.1;222.64;6.441442;6.4;;99.7;0.997597;232.1;222.64;6.441442;6.4;;99.9;0.998997;259.8;255.18;5.249667;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119500;Coronel Murta;116044.225;14151.73;113329.195;13820.63;119826.419;13011.88;8369.803;21634.466;31867.415;53953.019;115824.704;4001.715;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;7;True;90.9;0.911091;250.96;244.73;3.877856;3.5;;90.9;0.911091;250.96;244.73;3.877856;3.5;;98.0;0.982154;232.29;238.56;4.514167;4.4;;98.4;0.985632;241.63;233.23;4.581;4.5;;100.0;1.0;207.19;195.28;5.468606;5.5;;100.0;1.0;207.19;195.28;5.468606;5.5;;98.7;0.98811;246.74;230.31;4.6175;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119609;Coronel Pacheco;72440.323;26227.49;65349.657;23660.27;60101.018;19418.75;13597.907;2486.619;20529.73;19829.28;56443.536;3657.483;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;96.4;0.966572;284.17;292.13;5.05387;4.9;;96.4;0.966572;284.17;292.13;5.05387;4.9;;;;;;;;;84.5;0.836021;241.34;254.34;4.928;4.1;;;;;;;;;;;;;;;;84.5;0.836021;241.34;254.34;4.928;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119708;Coronel Xavier Chaves;89841.008;25771.95;75935.895;21783.1;90931.942;26372.37;28174.585;14852.88;21275.612;20825.096;85128.173;5803.769;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.8;0.968209;298.42;302.47;5.4088;5.2;;96.8;0.968209;298.42;302.47;5.4088;5.2;;90.2;0.898708;273.59;266.23;5.663667;5.1;;90.2;0.898708;273.59;266.23;5.663667;5.1;;90.6;0.90693;264.78;247.02;7.508379;6.8;;90.6;0.90693;264.78;247.02;7.508379;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119807;Córrego Danta;181309.701;61253.28;199342.803;67345.54;165719.08;52310.32;37657.062;5350.1;81982.64;19902.475;144892.276;20826.804;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.8;0.929658;266.09;253.86;4.227033;3.9;;91.8;0.929658;266.09;253.86;4.227033;3.9;;99.1;0.989691;268.77;261.0;5.496167;5.4;;99.1;0.989691;268.77;261.0;5.496167;5.4;;100.0;1.0;247.16;221.56;6.70921;6.7;;100.0;1.0;247.16;221.56;6.70921;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119906;Córrego do Bom Jesus;65482.796;15328.37;53635.342;12555.09;45602.563;12375.19;6999.061;1739.464;14763.664;20409.363;43911.553;1691.011;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;298.85;298.22;5.351217;5.4;;100.0;1.0;298.85;298.22;5.351217;5.4;;100.0;1.0;278.25;283.52;6.0295;6.0;;100.0;1.0;278.25;283.52;6.0295;6.0;;100.0;1.0;243.89;224.89;6.707351;6.7;;100.0;1.0;243.89;224.89;6.707351;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3119955;Córrego Fundo;508107.647;82848.14;460308.146;75054.32;320483.227;49880.66;20935.355;151260.755;69671.344;35957.391;277824.845;42658.382;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;86.4;0.884588;283.27;269.07;4.696019;4.2;;86.4;0.884588;283.27;269.07;4.696019;4.2;;97.1;0.975143;246.7;245.59;4.8715;4.8;;98.1;0.979602;246.7;245.59;4.8715;4.8;;99.7;0.997168;254.81;233.76;7.077021;7.1;;99.7;0.997168;254.81;233.76;7.077021;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120003;Córrego Novo;63742.211;22171.2;45589.515;15857.22;38520.81;14330.66;6586.302;3114.107;9845.523;17862.431;37408.364;1112.447;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.3;0.942322;266.82;260.45;4.335938;4.1;;94.3;0.942322;266.82;260.45;4.335938;4.1;;95.3;0.954399;250.58;255.41;5.099833;4.9;;95.3;0.954399;250.58;255.41;5.099833;4.9;;98.9;0.989641;217.86;212.74;5.989686;5.9;;98.9;0.989641;217.86;212.74;5.989686;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120102;Couto de Magalhães de Minas;76758.203;18082.03;68415.405;16116.7;63266.102;14261.97;7369.235;1953.329;23600.745;25228.888;58152.196;5113.906;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;92.9;0.942133;260.95;259.38;4.237476;4.0;;92.9;0.942133;260.95;259.38;4.237476;4.0;;98.7;0.986502;239.24;237.42;4.611;4.5;;98.7;0.986502;239.24;237.42;4.611;4.5;;99.6;0.996759;207.02;188.24;5.337362;5.3;;99.6;0.996759;207.02;188.24;5.337362;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120151;Crisólita;92301.657;17531.18;78615.155;14931.65;76402.74;11212.61;24758.04;1447.323;13640.023;34915.749;74761.135;1641.605;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;4;True;;;;;;;;;;;;;;;;;;;;;;94.1;0.939176;234.08;233.02;4.451667;4.2;;100.0;1.0;192.55;183.25;4.970489;5.0;;100.0;1.0;192.55;183.25;4.970489;5.0;;95.8;0.955786;221.47;230.89;4.206;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120201;Cristais;343069.406;28127.36;320609.188;26285.91;295629.763;22636.28;105734.216;14686.8;90761.911;67645.151;278828.079;16801.684;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.4;0.914654;280.83;280.15;4.827618;4.4;;91.4;0.914654;280.83;280.15;4.827618;4.4;;96.9;0.966603;251.96;249.87;5.0305;4.9;;97.2;0.970617;251.96;249.87;5.0305;4.9;;99.5;0.995155;255.14;236.94;7.141137;7.1;;99.5;0.995155;255.14;236.94;7.141137;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120300;Cristália;74446.623;14537.52;59248.071;11569.63;59160.155;9873.19;7702.865;2049.394;14864.773;32511.258;57128.29;2031.866;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;4;True;;;;;;;;;;;;;;;94.7;0.942416;208.37;212.94;3.6885;3.5;;94.7;0.942416;208.37;212.94;3.6885;3.5;;100.0;1.0;206.6;202.14;5.582074;5.6;;100.0;1.0;206.6;202.14;5.582074;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120409;Cristiano Otoni;168667.765;36140.51;165311.744;35421.42;123677.587;23963.88;33701.262;12540.703;38444.731;30764.501;115451.197;8226.389;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;86.8;0.87073;288.74;295.66;5.170899;4.5;;86.8;0.87073;288.74;295.66;5.170899;4.5;;69.4;0.651471;265.15;267.53;5.544667;3.6;;81.4;0.809611;263.67;262.55;5.437;4.4;;96.8;0.964896;244.93;231.36;6.844835;6.6;;96.8;0.964896;244.93;231.36;6.844835;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120508;Cristina;316772.643;30535.25;274252.385;26436.51;233176.654;22835.83;59544.347;47014.643;63267.897;50370.735;220197.621;12979.033;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;88.0;0.884416;272.32;275.88;4.644173;4.1;;88.0;0.884416;272.32;275.88;4.644173;4.1;;87.4;0.869173;234.52;238.52;4.550667;4.0;;89.6;0.891353;234.52;238.52;4.550667;4.1;;99.8;0.99778;246.38;234.45;6.928688;6.9;;99.8;0.99778;246.38;234.45;6.928688;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120607;Crucilândia;100691.886;18529.98;91382.019;16816.71;83063.591;16376.89;14633.208;8536.354;26438.27;28850.688;78458.521;4605.071;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;;;;;;;;;;;;;;;95.9;0.958438;256.77;254.93;5.195;5.0;;95.9;0.958438;256.77;254.93;5.195;5.0;;99.6;0.996964;235.52;226.37;6.574527;6.6;;99.6;0.996964;235.52;226.37;6.574527;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120706;Cruzeiro da Fortaleza;183246.046;52043.75;193461.854;54945.14;184033.369;50406.29;103808.957;8074.222;39326.235;24979.731;176189.145;7844.224;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;96.3;0.964031;284.13;286.82;4.973817;4.8;;96.3;0.964031;284.13;286.82;4.973817;4.8;;;;;;;;;96.7;0.96759;268.88;254.22;5.385;5.2;;99.7;0.997373;231.59;210.53;6.211527;6.2;;99.7;0.997373;231.59;210.53;6.211527;6.2;;96.7;0.96759;268.88;254.22;5.385;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120805;Cruzília;421201.298;27418.39;374479.735;24377.02;317648.567;20455.18;64922.972;27782.018;125266.728;79693.843;297665.561;19983.006;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;88.3;0.882129;285.22;280.18;4.889724;4.3;;88.3;0.882129;285.22;280.18;4.889724;4.3;;97.0;0.970422;256.58;256.78;5.222667;5.1;;97.3;0.973586;253.61;256.18;5.163167;5.0;;99.3;0.993737;217.77;209.97;5.937605;5.9;;99.6;0.99658;229.39;220.08;6.343179;6.3;;98.0;0.979047;247.14;254.85;5.033167;4.9;;100.0;1.0;243.66;232.5;6.841325;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120839;Cuparaque;83623.306;20995.06;76948.761;19319.3;74036.886;14730.78;12701.223;3699.999;24968.536;28459.257;69829.015;4207.872;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;93.1;0.943092;274.45;281.33;4.755676;4.5;;93.1;0.943092;274.45;281.33;4.755676;4.5;;94.8;0.946535;257.32;256.84;5.236;5.0;;94.8;0.946535;257.32;256.84;5.236;5.0;;99.2;0.990017;244.66;244.13;7.071864;7.0;;99.2;0.990017;244.66;244.13;7.071864;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120870;Curral de Dentro;94746.856;12793.26;84251.47;11376.11;80420.022;10222.45;10329.345;4652.813;22117.166;39993.202;77092.526;3327.496;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;89.2;0.902834;257.49;259.99;4.198013;3.8;;89.2;0.902834;257.49;259.99;4.198013;3.8;;94.1;0.938616;232.93;233.76;4.444833;4.2;;94.1;0.938616;232.93;233.76;4.444833;4.2;;99.8;0.998187;243.2;220.4;6.612547;6.6;;99.8;0.998187;243.2;220.4;6.612547;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3120904;Curvelo;2706326.327;33550.19;2352584.648;29278.48;2228065.903;27478.15;224572.218;433029.456;980234.79;365026.241;2002862.706;225203.198;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;87.1;0.874577;267.96;272.94;4.538926;4.0;;87.2;0.875828;277.25;280.14;4.777187;4.2;;91.7;0.915045;253.71;256.06;5.162833;4.7;;91.7;0.915045;253.71;256.06;5.162833;4.7;;97.2;0.973348;226.69;214.38;6.188016;6.0;;97.2;0.973639;228.43;216.02;6.25104;6.1;;;;;;;;;97.5;0.97467;281.18;265.84;8.163538;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3121001;Datas;88055.274;16112.58;79589.825;14563.55;73978.2;13621.47;16493.762;2907.384;21343.562;30030.118;70774.827;3203.373;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.3;0.933165;265.51;261.46;4.332659;4.0;;93.3;0.933165;265.51;261.46;4.332659;4.0;;96.9;0.968783;255.29;250.89;5.103;4.9;;96.9;0.968783;255.29;250.89;5.103;4.9;;99.8;0.997168;229.31;225.26;6.435834;6.4;;99.8;0.997168;229.31;225.26;6.435834;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3121100;Delfim Moreira;141823.929;17835.0;126342.837;15888.18;125697.353;15698.43;29905.008;16138.386;33951.698;39490.722;119485.814;6211.539;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;95.3;0.950458;270.17;270.21;4.529097;4.3;;95.3;0.950458;270.17;270.21;4.529097;4.3;;99.1;0.994408;267.31;262.94;5.504167;5.5;;99.5;0.994408;267.31;262.94;5.504167;5.5;;100.0;1.0;234.53;213.46;6.320907;6.3;;100.0;1.0;234.53;213.46;6.320907;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
