region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;21;MA;Maranhão;2100055;Açailândia;4274161.961;40114.14;4148952.591;38939.02;3828533.21;33647.67;492701.154;1393398.811;971135.48;515224.184;3372459.629;456073.581;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.1;0.980967;207.35;200.53;5.567114;5.5;;98.1;0.980967;207.35;200.53;5.567114;5.5;;93.2;0.932084;261.73;267.03;4.362952;4.1;;94.2;0.944547;260.17;264.37;4.301222;4.1;;95.5;0.95471;240.67;245.91;4.776333;4.6;;95.5;0.95471;240.67;245.91;4.776333;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100105;Afonso Cunha;105581.152;17184.43;117492.738;19123.17;85052.498;12826.5;34864.52;2622.374;14426.105;31081.049;82994.048;2058.45;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;98.0;0.97998;222.25;200.72;5.85492;5.7;;98.0;0.97998;222.25;200.72;5.85492;5.7;;;;;;;;;;;;;;;;95.6;0.955238;224.08;221.12;4.086667;3.9;;95.6;0.955238;224.08;221.12;4.086667;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100154;Água Doce do Maranhão;130745.967;10768.08;120773.934;9946.79;101642.077;7983.83;7597.057;5453.708;24560.017;59927.686;97538.467;4103.609;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;97.0;0.969754;186.26;178.72;4.768087;4.6;;97.0;0.969754;186.26;178.72;4.768087;4.6;;85.7;0.864968;266.41;270.16;4.475539;3.9;;85.7;0.864968;266.41;270.16;4.475539;3.9;;90.7;0.90717;213.8;219.38;3.886333;3.5;;90.7;0.90717;213.8;219.38;3.886333;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100204;Alcântara;170260.679;9219.73;153680.475;8322.35;148762.762;6723.44;16394.547;6572.545;34492.965;84713.768;142173.824;6588.938;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;8;True;94.7;0.948986;178.34;179.08;4.623488;4.4;;94.9;0.950313;188.51;188.04;4.980481;4.7;;87.2;0.873302;248.27;239.7;3.764776;3.3;;87.2;0.871942;248.27;239.7;3.764776;3.3;;91.6;0.911122;223.22;221.23;4.074167;3.7;;91.9;0.915024;230.29;232.18;4.3745;4.0;;100.0;1.0;269.2;292.37;6.026167;6.0;;97.5;0.96829;241.26;234.52;6.832251;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100303;Aldeias Altas;335245.811;14396.88;369369.725;15862.31;249395.852;9244.07;69463.145;8149.988;45152.369;117050.758;239816.26;9579.593;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;4;True;90.0;0.90138;188.67;178.46;4.809353;4.3;;90.0;0.90138;188.67;178.46;4.809353;4.3;;;;;;;;;;;;;;;;81.1;0.812442;227.09;235.14;4.3705;3.6;;81.1;0.812442;227.09;235.14;4.3705;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100402;Altamira do Maranhão;88342.755;13702.92;79335.962;12305.87;71511.632;8668.08;21461.29;1828.674;12870.256;32742.255;68902.474;2609.158;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.5;0.975219;184.66;185.08;4.853189;4.7;;97.5;0.975219;184.66;185.08;4.853189;4.7;;91.5;0.91742;231.14;227.13;3.336012;3.1;;91.5;0.91742;231.14;227.13;3.336012;3.1;;94.4;0.944958;232.97;224.88;4.2975;4.1;;94.4;0.944958;232.97;224.88;4.2975;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100436;Alto Alegre do Maranhão;378314.119;15731.63;359926.42;14967.0;303118.129;10800.19;12130.813;11962.155;142255.45;100717.016;267065.433;36052.696;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.9;0.971746;184.97;175.42;4.683469;4.6;;96.9;0.971746;184.97;175.42;4.683469;4.6;;94.9;0.949424;238.74;239.48;3.627634;3.4;;94.9;0.949424;238.74;239.48;3.627634;3.4;;91.4;0.912179;220.29;226.06;4.105833;3.7;;91.4;0.912179;220.29;226.06;4.105833;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100477;Alto Alegre do Pindaré;310141.738;12063.08;282348.467;10982.05;251719.288;7874.35;32375.604;8296.761;56442.649;141108.606;238223.621;13495.667;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.9;0.998797;241.98;214.88;6.488901;6.5;;99.9;0.998797;241.98;214.88;6.488901;6.5;;88.8;0.88989;253.68;252.4;4.030879;3.6;;88.8;0.88989;253.68;252.4;4.030879;3.6;;99.3;0.992975;265.23;249.65;5.248;5.2;;99.3;0.992975;265.23;249.65;5.248;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100501;Alto Parnaíba;573769.442;51649.06;787087.276;70851.32;578961.339;51541.11;362237.776;34197.688;105140.411;57459.823;559035.698;19925.641;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.4;0.983405;238.34;220.95;6.529799;6.4;;98.4;0.983405;238.34;220.95;6.529799;6.4;;99.7;0.996644;247.55;254.36;3.974125;4.0;;99.7;0.996644;247.55;254.36;3.974125;4.0;;95.6;0.955888;261.11;260.54;5.360833;5.1;;95.6;0.955888;261.11;260.54;5.360833;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100550;Amapá do Maranhão;95025.625;13253.23;77337.043;10786.2;70197.682;9961.36;13419.768;2679.498;17850.217;32292.315;66241.798;3955.884;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.7;0.987363;184.32;181.76;4.786337;4.7;;98.7;0.987363;184.32;181.76;4.786337;4.7;;95.9;0.958537;252.55;255.9;4.067403;3.9;;95.9;0.958537;252.55;255.9;4.067403;3.9;;93.8;0.933571;230.55;231.59;4.369;4.1;;93.8;0.933571;230.55;231.59;4.369;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100600;Amarante do Maranhão;500782.201;13503.63;435131.53;11731.46;388636.419;9249.5;126799.59;9023.066;85798.3;150331.39;371952.347;16684.073;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;96.7;0.966839;194.59;185.82;5.056148;4.9;;91.3;0.914229;194.59;185.82;5.056148;4.6;;84.9;0.854572;245.3;246.2;3.820368;3.3;;84.9;0.854572;245.3;246.2;3.820368;3.3;;88.2;0.883865;231.17;231.15;4.372;3.9;;85.0;0.849984;231.17;231.15;4.372;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100709;Anajatuba;255438.614;10087.62;236141.823;9325.56;207605.731;7640.99;47951.165;5316.099;46528.553;97707.676;197503.493;10102.238;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.7;0.966947;202.91;193.42;5.353108;5.2;;96.7;0.966947;202.91;193.42;5.353108;5.2;;88.9;0.895206;242.95;247.8;3.811314;3.4;;88.9;0.895206;242.95;247.8;3.811314;3.4;;85.4;0.853614;251.42;254.05;5.091167;4.3;;85.4;0.853614;251.42;254.05;5.091167;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100808;Anapurus;192812.583;13979.02;178126.335;12914.26;149102.029;9287.53;26455.601;5525.917;41088.089;68490.279;141559.887;7542.142;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;92.6;0.927293;177.31;174.98;4.529286;4.2;;92.6;0.927293;177.31;174.98;4.529286;4.2;;89.3;0.889283;231.45;237.26;3.492013;3.1;;89.3;0.889283;231.45;237.26;3.492013;3.1;;87.2;0.867855;221.03;225.55;4.109667;3.6;;87.2;0.867855;221.03;225.55;4.109667;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100832;Apicum-Açu;170117.237;9710.44;152577.866;8709.28;133945.537;7618.33;17379.193;4424.363;31609.03;74025.451;127438.036;6507.5;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;96.5;0.966376;171.84;165.31;4.249078;4.1;;96.5;0.966376;171.84;165.31;4.249078;4.1;;92.3;0.923409;245.73;247.03;3.838832;3.5;;92.3;0.923409;245.73;247.03;3.838832;3.5;;89.8;0.89976;228.47;230.26;4.312167;3.9;;89.8;0.89976;228.47;230.26;4.312167;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100873;Araguanã;127935.136;11442.19;112188.411;10032.95;101727.947;6489.82;13738.081;2436.136;19659.462;61670.78;97504.459;4223.488;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;99.8;0.997194;197.71;190.96;5.209144;5.2;;99.7;0.996796;197.71;190.96;5.209144;5.2;;;;;;;;;;;;;;;;95.6;0.947028;206.61;215.35;3.699333;3.5;;95.3;0.9444;206.61;215.35;3.699333;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100907;Araioses;351323.823;8996.31;311060.571;7965.29;282769.228;6004.23;39404.212;7666.612;67086.806;157314.506;271472.136;11297.092;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;7;True;92.6;0.923023;193.14;192.46;5.149203;4.8;;92.6;0.923023;193.14;192.46;5.149203;4.8;;90.8;0.909717;252.39;254.34;4.041803;3.7;;92.9;0.92886;247.99;249.24;3.903658;3.6;;81.9;0.819571;229.51;242.09;4.526667;3.7;;81.9;0.819571;229.51;242.09;4.526667;3.7;;;;;;;;;;;;;;;;81.9;0.822421;287.34;294.88;5.13956;4.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2100956;Arame;320623.29;12565.09;296103.505;11602.8;290314.787;8844.32;80029.706;7959.554;65935.958;121071.62;274996.839;15317.948;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;99.0;0.990476;198.15;187.33;5.151541;5.1;;95.4;0.95493;198.15;187.33;5.151541;4.9;;84.5;0.848708;249.31;250.56;3.941957;3.3;;84.5;0.848708;249.31;250.56;3.941957;3.3;;90.7;0.908004;219.97;225.61;4.093;3.7;;86.7;0.866831;219.97;225.61;4.093;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101004;Arari;422712.588;14342.85;363216.594;12324.12;313250.593;10436.82;66123.611;9554.398;94397.363;121538.438;291613.809;21636.784;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.9;0.988921;224.82;211.14;6.09342;6.0;;98.9;0.988921;224.82;211.14;6.09342;6.0;;87.1;0.871249;254.65;254.85;4.081179;3.6;;87.1;0.871249;254.65;254.85;4.081179;3.6;;96.9;0.969178;264.23;272.05;5.604667;5.4;;96.9;0.969178;264.23;272.05;5.604667;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101103;Axixá;118130.837;10019.58;106711.893;9051.05;97421.795;7963.2;12953.266;4087.055;25530.77;49669.392;92240.482;5181.312;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;96.5;0.965402;241.86;218.77;6.557338;6.3;;96.5;0.965402;241.86;218.77;6.557338;6.3;;92.8;0.920866;251.94;265.6;4.204045;3.9;;92.8;0.920866;251.94;265.6;4.204045;3.9;;94.6;0.945692;277.73;274.95;5.878;5.6;;94.6;0.945692;277.73;274.95;5.878;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101202;Bacabal;1912868.327;18444.22;1748315.383;16857.57;1514560.008;14411.48;80707.973;98681.151;765023.178;386164.48;1330576.782;183983.226;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;99.7;0.996793;206.99;192.4;5.412425;5.4;;99.7;0.996793;206.99;192.4;5.412425;5.4;;89.6;0.897669;256.04;263.37;4.228246;3.8;;89.0;0.891862;254.8;261.93;4.189274;3.7;;98.4;0.983463;241.21;246.44;4.794167;4.7;;98.5;0.984716;248.87;253.33;5.036667;5.0;;;;;;;;;;;;;;;;97.0;0.967026;281.84;293.33;5.039109;4.9;;99.7;0.997735;320.41;317.63;7.300667;7.3;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101251;Bacabeira;466225.901;27480.01;450355.125;26544.57;599285.019;34350.86;15905.677;349713.871;115231.993;78051.721;558903.263;40381.756;Indústrias extrativas;Indústrias de transformação;Demais serviços;6;True;96.9;0.97095;195.01;184.87;5.04689;4.9;;96.9;0.97095;195.01;184.87;5.04689;4.9;;96.2;0.964786;254.3;262.81;4.195425;4.0;;96.2;0.964786;254.3;262.81;4.195425;4.0;;92.6;0.926887;239.73;243.16;4.714833;4.4;;92.6;0.926887;239.73;243.16;4.714833;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101301;Bacuri;156363.09;9598.72;138556.108;8505.59;122871.925;6561.57;10523.924;3716.438;27414.158;76763.552;118418.072;4453.853;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;99.0;0.991146;202.95;194.37;5.371144;5.3;;99.0;0.991146;202.95;194.37;5.371144;5.3;;93.4;0.934611;245.61;241.81;3.759003;3.5;;93.4;0.934611;245.61;241.81;3.759003;3.5;;93.7;0.936942;250.91;253.86;5.0795;4.8;;93.7;0.936942;250.91;253.86;5.0795;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101350;Bacurituba;52137.831;9927.23;45480.38;8654.69;39589.506;6950.4;5229.79;1106.67;7819.519;24107.668;38263.646;1325.859;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.7;0.997373;245.98;236.91;6.965782;6.9;;99.7;0.997373;245.98;236.91;6.965782;6.9;;94.8;0.944735;246.94;261.81;4.077084;3.9;;94.8;0.944735;246.94;261.81;4.077084;3.9;;100.0;1.0;231.8;242.87;4.577833;4.6;;100.0;1.0;231.8;242.87;4.577833;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101400;Balsas;7529798.468;73990.57;8010408.203;78830.19;6307425.073;65057.87;1893662.454;251286.184;2906398.66;408992.441;5460339.739;847085.334;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;6;True;94.2;0.941862;196.19;191.12;5.183046;4.9;;94.2;0.941862;196.19;191.12;5.183046;4.9;;95.5;0.958516;257.82;265.57;4.28618;4.1;;95.5;0.958516;257.82;265.57;4.28618;4.1;;89.9;0.899254;234.75;244.8;4.659167;4.2;;89.9;0.899254;234.75;244.8;4.659167;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101509;Barão de Grajaú;309909.634;16324.78;293767.556;15474.48;268537.563;14114.24;14667.139;11432.632;133784.678;70189.439;230073.888;38463.675;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.8;0.98662;207.07;197.93;5.514498;5.4;;98.8;0.98662;207.07;197.93;5.514498;5.4;;89.9;0.899128;251.08;247.16;3.915919;3.5;;89.9;0.899128;251.08;247.16;3.915919;3.5;;96.9;0.969008;250.71;250.82;5.0255;4.9;;96.9;0.969008;250.71;250.82;5.0255;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101608;Barra do Corda;1157930.001;13698.13;1034428.506;12237.12;889190.327;10002.7;72029.116;38104.722;363469.033;336999.685;810602.557;78587.77;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;96.3;0.963367;200.37;194.58;5.325726;5.1;;95.4;0.955528;200.37;194.58;5.325726;5.1;;91.6;0.916587;265.45;271.2;4.477625;4.1;;91.3;0.913564;261.2;267.32;4.35985;4.0;;91.5;0.915578;239.5;248.3;4.796667;4.4;;90.3;0.903608;239.5;248.3;4.796667;4.3;;;;;;;;;;;;;;;;93.9;0.939543;294.48;297.72;5.282356;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101707;Barreirinhas;816789.021;12453.14;753456.182;11488.59;635710.802;9949.93;40860.541;37517.098;272266.242;227520.42;578164.301;57546.502;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.5;0.994764;202.67;190.91;5.302892;5.3;;99.5;0.994764;202.67;190.91;5.302892;5.3;;91.3;0.916979;249.19;251.81;3.958985;3.6;;90.4;0.909405;245.82;246.43;3.831114;3.5;;95.5;0.955272;233.45;241.0;4.574167;4.4;;95.5;0.955272;233.45;241.0;4.574167;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101731;Belágua;100862.708;11922.31;91671.896;10835.92;60711.249;8003.06;3649.598;1781.303;12039.087;41435.926;58905.914;1805.335;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;97.6;0.97713;184.08;175.47;4.667393;4.6;;97.6;0.97713;184.08;175.47;4.667393;4.6;;78.3;0.785987;230.47;222.68;3.259985;2.6;;78.3;0.785987;230.47;222.68;3.259985;2.6;;91.2;0.912656;221.1;229.33;4.173833;3.8;;91.2;0.912656;221.1;229.33;4.173833;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101772;Bela Vista do Maranhão;133413.541;11354.34;124651.082;10608.6;107543.326;9477.69;9902.201;5432.662;27405.946;59954.021;102694.83;4848.495;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.7;0.985879;189.88;179.22;4.846262;4.8;;98.7;0.985879;189.88;179.22;4.846262;4.8;;82.2;0.837529;242.51;247.95;3.80738;3.2;;82.2;0.837529;242.51;247.95;3.80738;3.2;;93.6;0.935952;238.24;231.66;4.498333;4.2;;93.6;0.935952;238.24;231.66;4.498333;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101806;Benedito Leite;94453.921;17270.78;95654.509;17490.31;73150.44;12963.04;31273.909;2948.284;12269.79;24890.334;71382.317;1768.123;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;94.0;0.9398;192.36;187.01;5.035227;4.7;;94.0;0.9398;192.36;187.01;5.035227;4.7;;97.2;0.97223;255.74;263.15;4.220739;4.1;;97.2;0.97223;255.74;263.15;4.220739;4.1;;96.1;0.961925;256.48;257.83;5.2385;5.0;;96.1;0.961925;256.48;257.83;5.2385;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101905;Bequimão;166173.29;8485.16;158757.742;8108.16;138113.77;6479.04;14503.024;4144.683;38043.679;73034.23;129725.616;8388.154;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.4;0.968663;170.75;169.34;4.30155;4.2;;96.4;0.968663;170.75;169.34;4.30155;4.2;;93.5;0.934866;239.48;229.72;3.49192;3.3;;93.5;0.934866;239.48;229.72;3.49192;3.3;;96.5;0.964018;214.25;224.72;3.982833;3.8;;96.5;0.964018;214.25;224.72;3.982833;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101939;Bernardo do Mearim;276117.942;47280.47;105329.244;18035.83;105113.91;17226.14;13947.268;41812.757;16378.354;26676.974;98815.353;6298.558;Construção;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.0;0.990253;184.09;166.59;4.50613;4.5;;99.0;0.990253;184.09;166.59;4.50613;4.5;;99.2;0.992214;236.93;234.33;3.525117;3.5;;99.2;0.992214;236.93;234.33;3.525117;3.5;;89.6;0.898756;236.4;231.73;4.468833;4.0;;89.6;0.898756;236.4;231.73;4.468833;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2101970;Boa Vista do Gurupi;93312.366;12320.09;80574.272;10638.27;67539.702;7951.46;6232.419;1876.747;21190.619;33219.018;62518.804;5020.898;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.5;0.975589;181.92;176.45;4.64399;4.5;;97.5;0.975589;181.92;176.45;4.64399;4.5;;78.9;0.790835;247.79;252.37;3.947705;3.1;;78.9;0.790835;247.79;252.37;3.947705;3.1;;95.5;0.956329;219.03;226.33;4.089333;3.9;;95.5;0.956329;219.03;226.33;4.089333;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
