region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
3;Sudeste;35;SP;São Paulo;3531407;Monte Aprazível;1038559.71;46613.99;880683.706;39527.99;766600.054;29885.78;89782.696;167344.103;325577.154;119768.946;702472.899;64127.155;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;87.2;0.880817;265.61;274.25;4.525531;4.0;;87.2;0.880817;265.61;274.25;4.525531;4.0;;98.5;0.984653;259.25;263.06;5.371833;5.3;;95.9;0.95811;269.73;268.93;5.644333;5.4;;99.8;0.997994;254.16;233.56;7.06098;7.0;;99.8;0.997994;254.16;233.56;7.06098;7.0;;99.1;0.991209;255.98;261.23;5.286833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3531506;Monte Azul Paulista;958013.847;52780.22;806993.239;44459.99;639162.497;33768.09;48168.399;53560.146;370222.627;99277.863;571229.035;67933.463;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;83.2;0.836755;267.5;277.74;4.604321;3.9;;83.2;0.836755;267.5;277.74;4.604321;3.9;;98.4;0.98362;270.67;272.38;5.7175;5.6;;97.4;0.971877;259.88;263.51;5.389833;5.2;;99.5;0.99518;238.41;222.29;6.555498;6.5;;99.5;0.99518;238.41;222.29;6.555498;6.5;;99.0;0.989425;276.3;277.01;5.8885;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3531605;Monte Castelo;161947.18;38357.93;130920.37;31009.09;128087.826;30746.0;45649.683;4061.499;49311.349;23245.796;122268.326;5819.5;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.4;0.990143;249.15;255.88;4.019351;4.0;;99.4;0.990143;249.15;255.88;4.019351;4.0;;99.4;0.994149;275.75;269.69;5.757333;5.7;;99.4;0.994149;275.75;269.69;5.757333;5.7;;100.0;1.0;246.0;227.33;6.791982;6.8;;100.0;1.0;246.0;227.33;6.791982;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3531704;Monteiro Lobato;113890.985;27523.2;90419.663;21851.05;83030.469;17520.67;4866.788;10007.29;36349.701;24468.21;75691.989;7338.481;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;92.7;0.938927;275.8;277.94;4.723888;4.4;;92.7;0.938927;275.8;277.94;4.723888;4.4;;97.9;0.977988;258.27;244.98;5.054167;4.9;;97.9;0.977988;258.27;244.98;5.054167;4.9;;97.9;0.981698;221.53;206.2;5.940815;5.8;;97.9;0.981698;221.53;206.2;5.940815;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3531803;Monte Mor;6049397.718;93554.14;4751055.794;73475.24;4317763.585;69972.02;88146.894;2105530.839;1150537.978;292570.338;3636786.048;680977.537;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;96.1;0.962052;278.49;288.5;4.919753;4.7;;96.1;0.962052;278.49;288.5;4.919753;4.7;;94.9;0.948418;266.27;268.96;5.587167;5.3;;97.5;0.974967;254.38;259.15;5.2255;5.1;;95.9;0.959705;236.84;223.65;6.550264;6.3;;95.9;0.959705;236.84;223.65;6.550264;6.3;;93.5;0.935004;273.23;274.71;5.799;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3531902;Morro Agudo;1980195.494;70890.9;1459845.059;52262.38;1225918.089;36487.83;191536.341;293312.423;471700.131;161933.116;1118482.011;107436.078;Demais serviços;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;97.7;0.977886;262.7;270.78;4.432714;4.3;;97.7;0.977898;272.76;285.27;4.790922;4.7;;98.2;0.981979;251.34;261.2;5.209;5.1;;98.9;0.987955;253.16;257.61;5.1795;5.1;;96.5;0.965564;227.6;214.56;6.208655;6.0;;96.5;0.965564;227.6;214.56;6.208655;6.0;;97.7;0.977156;250.11;263.63;5.229;5.1;;;;;;;;;;;;;;;;97.8;0.977584;290.2;310.39;5.411914;5.3;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532009;Morungaba;765640.893;55804.73;708975.921;51419.78;633323.989;45445.18;27003.63;256012.463;186841.751;67703.797;537561.641;95762.349;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;96.7;0.967727;271.15;282.59;4.72819;4.6;;96.7;0.967727;271.15;282.59;4.72819;4.6;;98.3;0.983457;250.02;249.84;4.997667;4.9;;100.0;1.0;250.07;255.01;5.084667;5.1;;98.5;0.985016;224.68;212.77;6.120384;6.0;;98.5;0.985016;224.68;212.77;6.120384;6.0;;97.9;0.979189;249.98;246.18;4.936;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532058;Motuca;171027.138;42396.42;132075.421;32740.56;120695.871;24983.62;36173.631;14866.367;36679.589;26838.299;114557.886;6137.986;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;84.1;0.851482;267.37;273.59;4.54037;3.9;;84.1;0.851482;267.37;273.59;4.54037;3.9;;95.2;0.951575;262.38;270.47;5.5475;5.3;;;;;;;;;98.9;0.990664;251.9;229.57;6.945305;6.9;;98.9;0.990664;251.9;229.57;6.945305;6.9;;95.2;0.951575;262.38;270.47;5.5475;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532108;Murutinga do Sul;113474.072;30365.02;83672.316;22390.24;88027.071;19453.5;26037.347;2087.377;28329.257;28301.061;84755.042;3272.029;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.9;0.965431;288.36;282.96;4.975442;4.8;;96.9;0.965431;288.36;282.96;4.975442;4.8;;99.3;0.993631;273.32;273.41;5.778833;5.7;;99.3;0.993631;273.32;273.41;5.778833;5.7;;100.0;1.0;228.64;225.74;6.431775;6.4;;100.0;1.0;228.64;225.74;6.431775;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532157;Nantes;189555.515;71261.47;156852.432;58967.08;142300.887;44261.55;36995.988;2573.649;65532.617;24665.294;129767.548;12533.339;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.6;0.987705;268.01;267.27;4.454748;4.4;;98.6;0.987705;268.01;267.27;4.454748;4.4;;98.1;0.977018;264.77;264.83;5.493333;5.4;;98.1;0.977018;264.77;264.83;5.493333;5.4;;100.0;1.0;204.28;200.2;5.502526;5.5;;100.0;1.0;204.28;200.2;5.502526;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532207;Narandiba;896056.601;156845.2;741378.623;129770.46;639075.516;129106.16;36387.629;301693.831;176032.074;41936.442;556049.976;83025.541;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.6;0.936769;263.33;262.81;4.322251;4.0;;92.6;0.936769;263.33;262.81;4.322251;4.0;;96.9;0.968898;265.68;259.4;5.418;5.2;;;;;;;;;97.4;0.974216;237.61;218.64;6.473867;6.3;;97.4;0.974216;237.61;218.64;6.473867;6.3;;96.9;0.968898;265.68;259.4;5.418;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532306;Natividade da Serra;159424.698;22778.21;120667.872;17240.73;93391.138;14098.9;14285.492;2820.599;35587.371;36722.854;89416.317;3974.821;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.2;0.960693;259.11;267.29;4.330047;4.2;;96.2;0.960693;259.11;267.29;4.330047;4.2;;99.4;0.993707;256.6;245.39;5.033167;5.0;;99.2;0.991675;256.6;245.39;5.033167;5.0;;99.5;0.995521;242.9;228.21;6.748822;6.7;;99.5;0.995521;242.9;228.21;6.748822;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532405;Nazaré Paulista;595409.604;32684.28;505080.919;27725.8;465370.933;24667.18;25909.522;87914.187;204046.836;94917.664;412788.21;52582.723;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;95.2;0.94996;260.56;268.48;4.368226;4.1;;95.2;0.94996;260.56;268.48;4.368226;4.1;;99.8;0.997996;253.47;254.36;5.1305;5.1;;99.8;0.997996;253.47;254.36;5.1305;5.1;;99.6;0.996589;241.9;224.1;6.65501;6.6;;99.8;0.997591;243.52;225.78;6.716472;6.7;;;;;;;;;99.3;0.993538;234.46;216.4;6.373026;6.3;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532504;Neves Paulista;384591.644;39652.71;312975.198;32298.78;276247.695;30979.89;36596.522;48014.711;123245.183;37967.576;245823.992;30423.703;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;4;True;91.5;0.910957;271.11;281.86;4.7167;4.3;;91.5;0.910957;271.11;281.86;4.7167;4.3;;;;;;;;;;;;;;;;99.3;0.993115;274.48;251.89;7.782039;7.7;;99.3;0.993115;274.48;251.89;7.782039;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532603;Nhandeara;507862.208;51549.15;437104.509;44367.08;367776.641;31773.36;62082.018;49513.981;170199.328;60295.355;342090.682;25685.959;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.8;0.938814;260.45;259.41;4.230903;4.0;;93.8;0.938814;260.45;259.41;4.230903;4.0;;99.0;0.990367;255.67;257.61;5.221333;5.2;;99.0;0.990367;255.67;257.61;5.221333;5.2;;100.0;1.0;245.11;224.82;6.729361;6.7;;100.0;1.0;245.11;224.82;6.729361;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532702;Nipoã;146719.324;30888.28;103610.376;21812.71;95891.822;17820.45;20239.587;7473.15;36311.104;26338.754;90362.594;5529.228;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;281.27;274.81;4.753858;4.8;;100.0;1.0;281.27;274.81;4.753858;4.8;;99.2;0.992951;251.9;255.53;5.123833;5.1;;99.2;0.992951;251.9;255.53;5.123833;5.1;;100.0;1.0;260.96;231.92;7.160933;7.2;;100.0;1.0;260.96;231.92;7.160933;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532801;Nova Aliança;361490.478;54010.23;385749.554;57634.78;325932.69;45514.97;37295.395;70221.527;156228.924;37123.238;300869.085;25063.606;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;88.9;0.87772;285.89;294.98;5.120691;4.5;;88.9;0.87772;285.89;294.98;5.120691;4.5;;97.2;0.971863;265.98;260.88;5.447667;5.3;;96.7;0.966814;267.97;261.92;5.498167;5.3;;99.8;0.99778;250.81;237.13;7.061958;7.0;;99.8;0.99778;250.81;237.13;7.061958;7.0;;100.0;1.0;258.93;257.18;5.2685;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532827;Nova Campina;260753.457;30687.71;229915.533;27058.44;221079.28;22192.26;22836.018;33543.707;47653.803;50738.438;154771.966;66307.314;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;6;True;94.0;0.942981;258.13;266.89;4.310295;4.1;;94.0;0.942981;258.13;266.89;4.310295;4.1;;98.4;0.983878;235.04;241.24;4.604667;4.5;;;;;;;;;98.4;0.983964;233.22;224.87;6.503362;6.4;;98.4;0.983964;233.22;224.87;6.503362;6.4;;98.1;0.981343;235.04;241.24;4.604667;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532843;Nova Canaã Paulista;57172.272;28135.96;46089.509;22681.85;46304.606;25386.3;16904.183;2218.559;11890.548;13932.066;44945.356;1359.249;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;299.44;292.32;5.27118;5.3;;100.0;1.0;299.44;292.32;5.27118;5.3;;100.0;1.0;265.27;253.85;5.318667;5.3;;100.0;1.0;265.27;253.85;5.318667;5.3;;100.0;1.0;283.08;249.89;7.909797;7.9;;100.0;1.0;283.08;249.89;7.909797;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532868;Nova Castilho;91227.505;85901.61;63339.779;59641.98;60664.975;47027.11;31262.209;1547.828;11557.653;14843.684;59211.374;1453.601;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;100.0;1.0;260.74;261.97;5.3785;5.4;;100.0;1.0;260.74;261.97;5.3785;5.4;;100.0;1.0;219.35;207.34;5.91994;5.9;;100.0;1.0;219.35;207.34;5.91994;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3532900;Nova Europa;556399.529;59757.23;430589.789;46245.28;377460.822;32768.54;22829.125;131313.678;124499.503;63485.241;342127.547;35333.275;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;267.87;271.29;4.512961;4.5;;100.0;1.0;267.87;271.29;4.512961;4.5;;99.6;0.995732;271.31;268.51;5.663667;5.6;;;;;;;;;100.0;1.0;236.47;224.29;6.554839;6.6;;100.0;1.0;236.47;224.29;6.554839;6.6;;99.6;0.995732;271.31;268.51;5.663667;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533007;Nova Granada;732340.979;37712.6;593529.631;30564.38;512828.707;23447.89;104377.926;34425.078;246278.236;92660.76;477742.0;35086.707;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;94.1;0.945153;256.9;265.46;4.271612;4.0;;94.1;0.945153;256.9;265.46;4.271612;4.0;;99.1;0.991209;255.91;257.17;5.218;5.2;;99.1;0.991209;255.91;257.17;5.218;5.2;;99.9;0.998996;230.85;214.42;6.268133;6.3;;99.9;0.998996;230.85;214.42;6.268133;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533106;Nova Guataporanga;47451.061;22008.84;38624.443;17914.86;36774.792;15762.88;3229.592;1933.131;14554.127;15588.795;35305.646;1469.146;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;280.6;293.85;5.029478;5.0;;100.0;1.0;280.6;293.85;5.029478;5.0;;100.0;1.0;266.24;273.33;5.6595;5.7;;100.0;1.0;266.24;273.33;5.6595;5.7;;100.0;1.0;248.12;208.79;6.495349;6.5;;100.0;1.0;248.12;208.79;6.495349;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533205;Nova Independência;285939.288;62039.33;207948.953;45118.02;213154.675;51548.89;26717.58;82275.868;54787.476;32068.612;195849.536;17305.139;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.7;0.957805;259.06;276.41;4.465872;4.3;;95.7;0.957805;259.06;276.41;4.465872;4.3;;93.4;0.935243;246.06;257.34;5.056667;4.7;;;;;;;;;99.7;0.996347;236.3;212.79;6.342504;6.3;;99.7;0.996347;236.3;212.79;6.342504;6.3;;93.4;0.935243;246.06;257.34;5.056667;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533254;Novais;105506.875;23913.62;81999.048;18585.46;78660.446;12986.7;16046.373;2314.801;27496.091;29897.195;75754.46;2905.985;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.2;0.992214;263.08;265.81;4.36365;4.3;;99.2;0.992214;263.08;265.81;4.36365;4.3;;97.3;0.973507;272.79;265.6;5.639833;5.5;;;;;;;;;99.1;0.992374;252.24;231.06;6.978884;6.9;;99.1;0.992374;252.24;231.06;6.978884;6.9;;97.3;0.973507;272.79;265.6;5.639833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533304;Nova Luzitânia;70079.78;24702.07;59751.947;21061.67;60213.767;14278.82;10945.748;2796.63;22923.67;21768.044;58434.092;1779.675;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;289.97;290.47;5.11048;5.1;;100.0;1.0;289.97;290.47;5.11048;5.1;;100.0;1.0;288.84;275.63;6.0745;6.1;;100.0;1.0;288.84;275.63;6.0745;6.1;;100.0;1.0;247.66;238.16;7.02057;7.0;;100.0;1.0;247.66;238.16;7.02057;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533403;Nova Odessa;5613296.888;90509.31;4620501.035;74501.38;4020494.254;65145.09;11171.611;1199729.416;1791037.4;316937.673;3318876.101;701618.153;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;6;True;94.4;0.94584;276.5;287.54;4.877432;4.6;;94.4;0.94584;276.5;287.54;4.877432;4.6;;98.5;0.985162;274.11;277.47;5.859667;5.8;;98.5;0.985162;274.11;277.47;5.859667;5.8;;97.7;0.977239;249.26;229.74;6.898014;6.7;;97.7;0.977239;249.26;229.74;6.898014;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533502;Novo Horizonte;2313783.253;60374.26;1821681.962;47533.71;1585955.121;37973.31;158112.501;173155.441;883338.783;189013.168;1403619.894;182335.227;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;93.1;0.939987;274.48;276.06;4.677205;4.4;;93.1;0.939987;274.48;276.06;4.677205;4.4;;99.1;0.991713;276.53;264.39;5.682;5.6;;98.0;0.97959;288.46;283.34;6.196667;6.1;;99.8;0.997996;243.5;225.3;6.707363;6.7;;99.8;0.997996;243.5;225.3;6.707363;6.7;;99.2;0.992221;275.39;262.57;5.632667;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533601;Nuporanga;1235536.788;167167.74;1003708.836;135801.49;868091.613;115407.02;76782.636;323151.75;317397.031;46170.153;763501.571;104590.042;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.9;0.990143;286.93;288.18;5.033502;5.0;;98.9;0.990143;286.93;288.18;5.033502;5.0;;95.1;0.950894;285.13;274.63;5.996;5.7;;;;;;;;;97.2;0.971809;233.21;213.17;6.290443;6.1;;97.2;0.971809;233.21;213.17;6.290443;6.1;;95.1;0.950894;285.13;274.63;5.996;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533700;Ocauçu;163910.353;37845.84;128930.226;29769.16;141366.238;32921.81;57667.146;8462.643;42198.121;26862.123;135190.034;6176.204;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;100.0;1.0;264.38;262.23;5.4435;5.4;;100.0;1.0;264.38;262.23;5.4435;5.4;;100.0;1.0;273.81;244.4;7.633071;7.6;;100.0;1.0;273.81;244.4;7.633071;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533809;Óleo;143211.547;57010.97;121966.034;48611.41;128271.549;52419.92;82106.15;5390.92;20951.629;17363.064;125811.763;2459.786;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;271.6;263.23;4.44469;4.4;;100.0;1.0;271.6;263.23;4.44469;4.4;;100.0;1.0;246.68;242.86;4.825667;4.8;;100.0;1.0;246.68;242.86;4.825667;4.8;;100.0;1.0;237.84;214.32;6.399711;6.4;;100.0;1.0;237.84;214.32;6.399711;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3533908;Olímpia;3569675.501;64815.98;3126540.557;56768.78;2551144.674;45985.63;117750.639;648285.981;1232950.114;265224.635;2264211.369;286933.306;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.8;0.979264;282.34;284.46;4.913347;4.8;;97.8;0.979264;282.34;284.46;4.913347;4.8;;99.6;0.995749;274.41;273.12;5.792167;5.8;;99.6;0.995749;274.41;273.12;5.792167;5.8;;99.3;0.993131;249.08;233.23;6.958033;6.9;;99.3;0.993131;249.08;233.23;6.958033;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3534005;Onda Verde;370589.412;77675.42;247119.316;51796.13;205635.802;46086.02;43061.136;22135.5;95642.824;27361.351;188200.811;17434.99;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;6;True;95.9;0.95563;260.06;267.16;4.341444;4.1;;95.9;0.95563;260.06;267.16;4.341444;4.1;;97.7;0.977353;239.1;240.99;4.668167;4.6;;97.7;0.977353;239.1;240.99;4.668167;4.6;;100.0;1.0;237.03;220.27;6.492435;6.5;;100.0;1.0;237.03;220.27;6.492435;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3534104;Oriente;194078.729;31894.61;148156.988;24347.9;129763.028;19753.85;16499.305;13730.43;48832.505;31892.082;110954.322;18808.706;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;92.0;0.930921;253.41;246.5;3.938763;3.7;;92.0;0.930921;253.41;246.5;3.938763;3.7;;98.3;0.981668;252.74;242.4;4.919;4.8;;98.3;0.981668;252.74;242.4;4.919;4.8;;99.7;0.996964;235.4;206.48;6.210601;6.2;;99.7;0.996964;235.4;206.48;6.210601;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
