region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
5;Centro-oeste;52;GO;Goiás;5207808;Firminópolis;351012.722;33689.67;321738.17;30879.95;272141.888;20004.55;103145.718;12781.604;81855.505;60077.807;257860.634;14281.254;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;253.59;251.87;4.021681;4.0;;100.0;1.0;253.59;251.87;4.021681;4.0;;99.7;0.996973;256.59;253.04;5.1605;5.1;;;;;;;;;99.8;0.997577;240.99;224.17;6.638917;6.6;;99.8;0.997577;240.99;224.17;6.638917;6.6;;99.7;0.996973;256.59;253.04;5.1605;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207907;Flores de Goiás;287568.896;20923.23;257902.106;18764.71;250971.773;14411.24;121601.646;6894.257;34448.241;77433.248;240377.393;10594.381;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;284.26;263.13;4.621002;4.6;;100.0;1.0;284.26;263.13;4.621002;4.6;;98.7;0.986484;303.41;295.99;6.656667;6.6;;;;;;;;;99.4;0.993919;213.11;202.77;5.717765;5.7;;99.4;0.993919;213.11;202.77;5.717765;5.7;;100.0;1.0;303.41;295.99;6.656667;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208004;Formosa;3918238.829;33806.77;3836842.423;33170.88;3248096.789;25839.04;246645.32;550539.698;1483808.452;588758.843;2869752.313;378344.476;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;99.8;0.99833;301.47;290.99;5.279781;5.3;;98.9;0.955637;301.47;290.99;5.279781;5.0;;95.6;0.955163;271.26;265.79;5.6175;5.4;;91.4;0.913493;240.12;250.29;4.840167;4.4;;94.6;0.94454;213.97;202.4;5.72745;5.4;;94.6;0.94454;213.97;202.4;5.72745;5.4;;99.8;0.997744;300.0;280.08;6.334667;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208103;Formoso;133519.621;28652.28;121774.719;26131.91;111687.492;27254.15;34892.501;5312.989;36403.625;24829.076;101438.191;10249.301;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.7;0.986574;273.45;272.63;4.611392;4.5;;98.7;0.986574;273.45;272.63;4.611392;4.5;;100.0;1.0;274.66;276.39;5.850833;5.9;;;;;;;;;100.0;1.0;232.92;223.01;6.463818;6.5;;100.0;1.0;232.92;223.01;6.463818;6.5;;100.0;1.0;274.66;276.39;5.850833;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208152;Gameleira de Goiás;244381.602;70712.27;327275.192;94697.68;312545.465;79670.01;226394.521;10370.404;39523.646;27254.28;303542.851;9002.614;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;100.0;1.0;302.45;285.89;5.217198;5.2;;100.0;1.0;302.45;285.89;5.217198;5.2;;95.7;0.957937;278.43;265.27;5.728333;5.5;;95.7;0.957937;278.43;265.27;5.728333;5.5;;96.4;0.965297;218.12;214.78;6.031739;5.8;;96.4;0.965297;218.12;214.78;6.031739;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208301;Divinópolis de Goiás;113664.844;25502.55;105752.267;23727.23;91720.057;19510.75;23008.163;12663.694;20843.93;28268.144;84783.931;6936.126;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.1;0.974291;264.84;246.38;4.097501;4.0;;97.1;0.974291;264.84;246.38;4.097501;4.0;;94.4;0.9448;237.65;225.83;4.391333;4.1;;;;;;;;;99.4;0.993128;200.92;183.47;5.134222;5.1;;99.4;0.993128;200.92;183.47;5.134222;5.1;;95.6;0.953381;237.65;225.83;4.391333;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208400;Goianápolis;396359.317;28378.27;338710.354;24250.76;294419.541;26247.62;50289.313;57852.106;93630.478;60447.738;262219.634;32199.907;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;97.1;0.97215;306.68;300.8;5.499812;5.3;;97.1;0.97215;306.68;300.8;5.499812;5.3;;96.1;0.961618;280.14;275.97;5.935167;5.7;;;;;;;;;99.4;0.993704;235.53;216.12;6.388355;6.3;;99.4;0.993704;235.53;216.12;6.388355;6.3;;96.1;0.961618;280.14;275.97;5.935167;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208509;Goiandira;210732.246;42375.28;185998.593;37439.33;202210.124;35789.4;52611.703;44476.685;64032.419;28412.918;189533.725;12676.399;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;95.8;0.958489;272.84;273.06;4.609261;4.4;;95.8;0.958489;272.84;273.06;4.609261;4.4;;99.5;0.995438;261.16;268.66;5.497;5.5;;;;;;;;;100.0;1.0;205.96;196.76;5.472042;5.5;;100.0;1.0;205.96;196.76;5.472042;5.5;;99.5;0.995438;261.16;268.66;5.497;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208608;Goianésia;2691742.145;36519.49;2340498.656;31753.66;1888440.09;26211.95;110519.954;453001.036;772297.239;339378.517;1675196.747;213243.343;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;96.9;0.970881;297.44;298.15;5.330366;5.2;;96.9;0.970881;297.44;298.15;5.330366;5.2;;99.7;0.997241;279.42;273.28;5.878333;5.9;;;;;;;;;100.0;1.0;261.76;244.97;7.413473;7.4;;100.0;1.0;261.76;244.97;7.413473;7.4;;99.7;0.997241;279.42;273.28;5.878333;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208707;Goiânia;75780845.992;52722.02;66273858.302;46111.99;59870498.596;38486.43;77119.182;8482382.885;34800495.443;7800994.013;51160991.524;8709507.072;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;10;True;98.5;0.984987;280.31;290.51;4.975405;4.9;;97.9;0.964043;280.47;290.68;4.980197;4.8;;99.1;0.991498;266.38;270.06;5.607333;5.6;;98.9;0.988499;262.36;267.17;5.492167;5.4;;99.8;0.9978;235.96;223.91;6.538197;6.5;;99.8;0.9978;235.98;223.79;6.536397;6.5;;99.3;0.993246;267.67;270.89;5.642667;5.6;;100.0;1.0;231.16;228.38;6.527867;6.5;;;;;;;;;;;244.8;232.19;6.857445;;;;;286.91;299.21;6.435333;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208806;Goianira;1604686.6;22313.35;1465103.202;20372.42;1102804.593;23830.0;30258.867;234856.204;482661.043;220238.137;968014.251;134790.341;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;99.5;0.995968;278.44;287.24;4.900188;4.9;;99.5;0.995968;278.44;287.24;4.900188;4.9;;99.9;0.998498;263.3;266.34;5.494;5.5;;;;;;;;;97.8;0.977406;231.89;218.97;6.370707;6.2;;97.8;0.977406;231.89;218.97;6.370707;6.2;;99.9;0.998498;263.3;266.34;5.494;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5208905;Goiás;793947.242;32983.56;760982.127;31614.06;763778.659;34525.75;184855.058;45583.98;358903.48;115781.589;705124.108;58654.552;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.3;0.984224;292.49;291.52;5.161592;5.1;;96.9;0.970566;291.3;291.84;5.149669;5.0;;99.6;0.995722;268.5;272.85;5.689167;5.7;;;;;;;;;100.0;1.0;217.93;215.14;6.034659;6.0;;100.0;1.0;217.93;215.14;6.034659;6.0;;99.5;0.995467;268.5;272.85;5.689167;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209101;Goiatuba;2725199.918;76413.19;2732049.442;76637.48;2169650.236;63242.2;660508.362;429844.526;639413.661;253403.79;1983170.34;186479.896;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;8;True;99.7;0.997319;296.61;299.26;5.335325;5.3;;99.4;0.995289;295.1;297.31;5.284926;5.3;;99.5;0.994746;278.55;275.24;5.8965;5.9;;93.2;0.932315;251.03;256.5;5.1255;4.8;;96.0;0.959789;229.97;220.56;6.362975;6.1;;96.0;0.959789;229.97;220.56;6.362975;6.1;;99.7;0.997497;279.65;275.99;5.927333;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.6;0.951353;279.45;277.18;4.763775;4.5;
5;Centro-oeste;52;GO;Goiás;5209150;Gouvelândia;338160.136;77029.64;283452.762;64567.83;169400.417;27880.25;79081.875;5568.404;37705.971;40340.645;162696.895;6703.522;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.3;0.992558;265.99;271.64;4.491796;4.5;;99.3;0.992558;265.99;271.64;4.491796;4.5;;98.9;0.989158;240.98;247.01;4.799833;4.7;;;;;;;;;99.1;0.991264;227.5;213.47;6.186929;6.1;;99.1;0.991264;227.5;213.47;6.186929;6.1;;98.9;0.989158;240.98;247.01;4.799833;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209200;Guapó;497333.981;25445.59;448765.391;22960.62;347724.615;24477.31;55742.339;44457.817;132188.669;82523.387;314912.212;32812.403;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;280.11;281.93;4.844152;4.8;;100.0;1.0;280.11;281.93;4.844152;4.8;;100.0;1.0;261.28;258.69;5.332833;5.3;;;;;;;;;100.0;1.0;223.76;215.64;6.155009;6.2;;100.0;1.0;223.76;215.64;6.155009;6.2;;100.0;1.0;261.28;258.69;5.332833;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209291;Guaraíta;60565.106;27680.58;55037.506;25154.25;52186.069;27394.26;22363.716;1869.646;8887.162;17267.347;50387.871;1798.199;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;100.0;1.0;269.11;266.27;4.455227;4.5;;100.0;1.0;269.11;266.27;4.455227;4.5;;;;;;;;;;;;;;;;100.0;1.0;227.05;207.83;6.075795;6.1;;100.0;1.0;227.05;207.83;6.075795;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209408;Guarani de Goiás;100115.074;24507.97;91930.952;22504.52;86104.154;22653.03;26373.991;12526.988;16824.545;24940.178;80665.703;5438.451;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;269.98;265.32;4.453224;4.5;;100.0;1.0;269.98;265.32;4.453224;4.5;;95.7;0.956626;245.92;234.92;4.680667;4.5;;87.5;0.874777;228.35;225.21;4.226;3.7;;96.5;0.966078;194.18;187.52;5.079232;4.9;;96.0;0.960258;194.18;187.52;5.079232;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209457;Guarinos;73546.692;34033.64;72418.781;33511.7;64355.812;38284.24;22792.102;1618.977;21517.298;14124.859;60053.236;4302.576;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;293.22;281.94;5.028431;5.0;;100.0;1.0;293.22;281.94;5.028431;5.0;;100.0;1.0;321.18;282.1;6.721333;6.7;;;;;;;;;100.0;1.0;221.23;204.67;5.907272;5.9;;100.0;1.0;221.23;204.67;5.907272;5.9;;100.0;1.0;321.18;282.1;6.721333;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209606;Heitoraí;96556.956;28788.6;85602.387;25522.48;83890.271;22418.57;37700.725;3221.052;16764.115;21788.734;79474.626;4415.645;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;93.2;0.933049;255.65;258.2;4.145374;3.9;;93.2;0.933049;255.65;258.2;4.145374;3.9;;98.9;0.986743;244.04;252.42;4.941;4.9;;;;;;;;;100.0;1.0;230.95;206.39;6.124041;6.1;;100.0;1.0;230.95;206.39;6.124041;6.1;;98.9;0.986743;244.04;252.42;4.941;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209705;Hidrolândia;1528148.591;55084.3;1479824.962;53344.33;1329218.145;58989.84;173493.867;156418.808;644519.02;120019.132;1094450.828;234767.318;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;91.5;0.920874;272.46;283.03;4.753176;4.4;;92.2;0.926523;272.46;283.03;4.753176;4.4;;89.4;0.894059;250.68;246.41;4.9515;4.4;;83.2;0.799925;215.84;220.6;3.940667;3.2;;94.6;0.943745;203.62;197.29;5.437022;5.1;;94.6;0.943745;203.62;197.29;5.437022;5.1;;92.2;0.927919;258.24;252.0;5.170667;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209804;Hidrolina;110996.861;31310.82;102502.908;28914.78;87757.21;25436.87;42687.851;3332.373;18014.814;20191.834;84226.873;3530.337;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;100.0;1.0;274.18;270.79;5.7495;5.7;;;;;;;;;100.0;1.0;227.16;215.21;6.212076;6.2;;100.0;1.0;227.16;215.21;6.212076;6.2;;100.0;1.0;274.18;270.79;5.7495;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209903;Iaciara;265592.202;25093.75;230099.27;21740.29;226552.05;15937.53;66071.883;8044.166;66778.148;69704.122;210598.32;15953.731;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;99.8;0.997992;260.4;257.38;4.199812;4.2;;99.8;0.997992;260.4;257.38;4.199812;4.2;;99.7;0.997242;260.89;256.44;5.288833;5.3;;;;;;;;;99.6;0.996173;207.69;194.55;5.464875;5.4;;99.6;0.996173;207.69;194.55;5.464875;5.4;;100.0;1.0;260.89;256.44;5.288833;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209937;Inaciolândia;373360.719;62707.54;404147.344;67878.29;237549.562;37856.5;130635.888;8689.287;52946.089;35638.267;227909.531;9640.031;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;99.0;0.99187;290.96;286.53;5.065402;5.0;;99.0;0.99187;290.96;286.53;5.065402;5.0;;98.5;0.985892;254.02;256.41;5.173833;5.1;;100.0;1.0;262.11;278.15;5.671;5.7;;99.5;0.994481;222.07;226.04;6.311848;6.3;;99.5;0.994481;222.07;226.04;6.311848;6.3;;97.3;0.976796;251.66;250.1;5.029333;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5209952;Indiara;754046.791;44197.1;782636.688;45872.85;656345.13;41119.23;253436.564;108500.717;167237.175;79092.752;608267.209;48077.921;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;99.1;0.990658;277.67;277.51;4.743715;4.7;;99.1;0.990658;277.67;277.51;4.743715;4.7;;97.9;0.979395;261.9;258.94;5.347333;5.2;;96.9;0.967167;252.97;251.81;5.079667;4.9;;99.9;0.998996;232.63;221.99;6.439738;6.4;;99.9;0.998996;232.63;221.99;6.439738;6.4;;100.0;1.0;273.89;268.52;5.706833;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210000;Inhumas;1880643.106;36024.89;1717480.219;32899.4;1406365.17;26211.26;205172.903;252602.014;550896.068;264790.595;1273461.58;132903.589;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;99.6;0.996322;288.54;288.71;5.064048;5.0;;97.7;0.977628;288.54;288.71;5.064048;5.0;;99.3;0.992739;274.53;272.34;5.781167;5.7;;96.8;0.966546;261.71;265.13;5.447333;5.3;;99.8;0.998398;234.15;229.15;6.598928;6.6;;99.8;0.998398;234.15;229.15;6.598928;6.6;;99.8;0.998497;277.49;274.01;5.858333;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210109;Ipameri;2797965.496;109517.99;2858914.471;111903.65;2429509.165;88781.62;845635.473;697982.956;528072.724;155639.139;2227330.293;202178.872;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;8;True;98.0;0.980818;287.5;293.22;5.116957;5.0;;98.2;0.982512;289.28;294.99;5.168454;5.1;;97.3;0.972443;263.11;265.34;5.474167;5.3;;95.7;0.957582;278.0;287.71;6.095167;5.8;;99.1;0.991305;214.45;206.81;5.816792;5.8;;99.1;0.991305;214.45;206.81;5.816792;5.8;;98.2;0.981729;255.74;254.26;5.166667;5.1;;;;;;;;;98.8;0.990143;294.61;300.32;5.323104;5.3;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210158;Ipiranga de Goiás;95822.2;32827.06;95533.846;32728.28;69954.362;24188.92;30260.934;3460.406;13547.354;19297.934;66566.628;3387.734;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;308.43;293.41;5.413762;5.4;;100.0;1.0;308.43;293.41;5.413762;5.4;;100.0;1.0;281.24;279.05;6.004833;6.0;;;;;;;;;100.0;1.0;272.18;239.88;7.519782;7.5;;100.0;1.0;272.18;239.88;7.519782;7.5;;100.0;1.0;281.24;279.05;6.004833;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210208;Iporá;1227630.812;34402.84;1098898.322;30795.27;876399.161;27847.83;94744.862;92073.692;432733.675;165769.319;785321.547;91077.613;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;98.9;0.989551;286.24;288.99;5.035937;5.0;;96.2;0.96286;294.43;295.08;5.242132;5.0;;99.5;0.995736;277.07;274.78;5.864167;5.8;;;;;;;;;99.4;0.993967;251.15;242.15;7.159719;7.1;;99.5;0.994371;258.11;246.44;7.370543;7.3;;99.5;0.995736;277.07;274.78;5.864167;5.8;;98.7;0.987;241.3;236.07;6.861196;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210307;Israelândia;90979.919;35539.03;82656.196;32287.58;71478.706;25785.97;27458.973;3476.44;16370.481;20441.224;67747.117;3731.59;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.9;0.972944;284.33;272.5;4.762254;4.6;;97.9;0.972944;284.33;272.5;4.762254;4.6;;100.0;1.0;257.4;256.55;5.2325;5.2;;;;;;;;;99.2;0.991736;214.3;211.64;5.901747;5.9;;99.2;0.991736;214.3;211.64;5.901747;5.9;;100.0;1.0;257.4;256.55;5.2325;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210406;Itaberaí;2305609.003;51540.42;2164544.348;48387.01;1805074.512;40719.95;416898.459;371599.269;599171.587;216126.331;1603795.645;201278.867;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;99.1;0.992629;276.59;281.07;4.78184;4.7;;99.1;0.992629;276.59;281.07;4.78184;4.7;;99.1;0.990493;262.07;260.46;5.3755;5.3;;98.2;0.98198;246.35;248.98;4.922167;4.8;;99.9;0.999197;242.77;228.75;6.756159;6.8;;99.9;0.999197;242.77;228.75;6.756159;6.8;;100.0;1.0;279.46;273.16;5.877;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210562;Itaguari;126630.316;25514.87;121328.596;24446.62;98151.455;20954.62;26088.232;6822.412;31363.591;26747.063;91021.298;7130.157;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.2;0.963005;279.6;262.34;4.543726;4.4;;96.2;0.963005;279.6;262.34;4.543726;4.4;;100.0;1.0;260.1;261.79;5.364833;5.4;;;;;;;;;100.0;1.0;256.56;230.82;7.056963;7.1;;100.0;1.0;256.56;230.82;7.056963;7.1;;100.0;1.0;260.1;261.79;5.364833;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210604;Itaguaru;119889.318;24447.25;110283.859;22488.55;104100.47;20081.11;25263.031;8086.842;34846.865;29500.471;97697.209;6403.261;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;293.67;285.75;5.091787;5.1;;100.0;1.0;293.67;285.75;5.091787;5.1;;100.0;1.0;298.54;293.41;6.5325;6.5;;;;;;;;;100.0;1.0;249.3;237.33;7.036777;7.0;;100.0;1.0;249.3;237.33;7.036777;7.0;;100.0;1.0;298.54;293.41;6.5325;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
